datasheet_id|line|wargear_id|cost|is_index_wargear|model|is_upgrade|
000000695|2|000000827|0|false||false|
000000695|2|s00002382|5|false||true|
000000695|3|000000828|0|false||false|
000000695|3|000000829|5|false||true|
000000695|4|000000835|5|false||true|
000000695|5|000000860|3|false||true|
000000695|6|s00002383|5|false||true|
000000696|1|000000827|0|false||false|
000000696|1|s00002381|5|false||true|
000000696|2|s00002382|5|false||true|
000000696|2|000000828|0|false||false|
000000696|3|000000836|0|false||false|
000000696|3|000000829|5|false||true|
000000696|4|000000835|5|false||true|
000000696|5|000000860|3|false||true|
000000696|6|s00002383|5|false||true|
000000697|1|s00002381|5|false||true|
000000697|1|000000827|0|false||false|
000000697|2|s00002382|5|false||true|
000000697|2|000000828|0|false||false|
000000697|3|000000829|5|false||true|
000000697|3|000000872|0|false||false|
000000697|4|000000835|5|false||true|
000000697|5|000000860|3|false||true|
000000697|6|s00002383|5|false||true|
000000698|1|000000827|0|false||false|
000000698|1|s00002381|5|false||true|
000000698|2|000000828|0|false||false|
000000698|2|s00002382|5|false||true|
000000698|3|000000861|0|false||false|
000000698|3|000000829|5|false||true|
000000698|4|000000835|5|false||true|
000000698|5|000000860|3|false||true|
000000698|6|s00002383|5|false||true|
000000699|1|s00002381|5|false||true|
000000699|1|000000815|0|false||false|
000000699|2|s00002382|5|false||true|
000000699|2|000000827|0|false||false|
000000699|3|000000828|0|false||false|
000000699|3|000000829|5|false||true|
000000699|4|000000835|5|false||true|
000000699|5|000000860|3|false||true|
000000699|6|s00002383|5|false||true|
000000700|1|000000811|5|false||false|
000000700|1|s00002381|5|false||true|
000000700|2|000000816|5|false||false|
000000700|2|s00002382|5|false||true|
000000700|3|000000829|5|false||true|
000000700|3|000000819|0|false||false|
000000700|4|000000820|0|false||false|
000000700|4|000000835|5|false||true|
000000700|5|000000821|15|false||false|
000000700|5|000000860|3|false||true|
000000700|6|s00002383|5|false||true|
000000700|6|000000827|15|false||false|
000000700|7|000000828|15|false||false|
000000700|8|000000839|20|false||false|
000000700|9|000000849|25|false||false|
000000700|10|000000852|20|false||false|
000000700|11|000000855|20|false||false|
000000700|12|000000869|0|false||false|
000000702|1|000000808|0|false||false|
000000702|2|000000810|0|false||false|
000000702|3|000000816|0|false||false|
000000702|4|000000829|0|false||false|
000000702|5|000000835|0|false||false|
000000702|6|000000839|30|false||false|
000000702|7|000000860|0|false||false|
000000702|8|000000867|0|false||false|
000000702|9|000000868|0|false||false|
000000702|10|000000873|0|false||false|
000000703|1|000000829|0|false||false|
000000703|2|000000835|0|false||false|
000000703|3|000000839|30|false||false|
000000703|4|000000860|0|false||false|
000000703|5|000000866|0|false||false|
000000703|6|000000867|0|false||false|
000000703|7|000000868|0|false||false|
000000703|8|000000873|0|false||false|
000000704|1|000000829|0|false||false|
000000704|2|000000835|0|false||false|
000000704|3|000000839|30|false||false|
000000704|4|000000856|0|false||false|
000000704|5|000000860|0|false||false|
000000704|6|000000867|0|false||false|
000000704|7|000000868|0|false||false|
000000704|8|000000873|0|false||false|
000000705|1|000000829|0|false||false|
000000705|2|000000835|0|false||false|
000000705|3|000000839|30|false||false|
000000705|4|000000843|0|false||false|
000000705|5|000000860|0|false||false|
000000705|6|000000867|0|false||false|
000000705|7|000000868|0|false||false|
000000705|8|000000873|0|false||false|
000000706|1|000000808|0|false||false|
000000706|2|000000816|0|false||false|
000000706|3|000000829|0|false||false|
000000706|4|000000830|0|false||false|
000000706|5|000000835|0|false||false|
000000706|6|000000839|30|false||false|
000000706|7|000000840|0|false||false|
000000706|8|000000860|0|false||false|
000000706|9|000000867|0|false||false|
000000706|10|000000868|0|false||false|
000000706|11|000000873|0|false||false|
000000707|1|000000829|0|false||false|
000000707|2|000000835|0|false||false|
000000707|3|000000839|30|false||false|
000000707|4|000000860|0|false||false|
000000707|5|000000867|0|false||false|
000000707|6|000000868|0|false||false|
000000707|7|000000870|0|false||false|
000000707|8|000000873|0|false||false|
000000708|1|000000829|0|false||false|
000000708|2|000000835|0|false||false|
000000708|3|000000839|30|false||false|
000000708|4|000000860|0|false||false|
000000708|5|000000867|0|false||false|
000000708|6|000000868|0|false||false|
000000708|7|000000871|0|false||false|
000000708|8|000000873|0|false||false|
000000709|1|000000829|0|false||false|
000000709|2|000000835|0|false||false|
000000709|3|000000839|30|false||false|
000000709|4|000000860|0|false||false|
000000709|5|000000862|0|false||false|
000000709|6|000000867|0|false||false|
000000709|7|000000868|0|false||false|
000000709|8|000000873|0|false||false|
000000710|1|000000833|0|false||false|
000000710|2|000000884|0|false||false|
000000711|1|000000842|0|false||false|
000000711|2|000000880|0|false||false|
000000711|3|000000884|0|false||false|
000000712|1|000000811|5|false||false|
000000712|1|s00002381|5|false||true|
000000712|2|s00002382|5|false||true|
000000712|2|000000816|5|false||false|
000000712|3|000000819|0|false||false|
000000712|3|000000829|5|false||true|
000000712|4|000000835|5|false||true|
000000712|4|000000820|0|false||false|
000000712|5|000000860|3|false||true|
000000712|5|000000821|15|false||false|
000000712|6|s00002383|5|false||true|
000000712|6|000000827|15|false||false|
000000712|7|000000828|15|false||false|
000000712|8|000000839|20|false||false|
000000712|9|000000849|25|false||false|
000000712|10|000000852|20|false||false|
000000712|11|000000855|20|false||false|
000000712|12|000000869|0|false||false|
000000713|1|000000854|0|false||false|
000000713|2|000000858|0|false||false|
000000713|3|000000874|0|false||false|
000000713|4|000000824|0|false||false|
000000713|5|000000838|0|false||false|
000000714|1|000000851|0|false||false|
000000714|2|000000824|0|false||false|
000000714|3|000000838|0|false||false|
000000715|1|000000812|0|false||true|
000000715|1|000000812|0|false||false|
000000715|2|000000884|0|false||false|
000000715|2|000000813|0|false||true|
000000715|3|000000854|5|false||true|
000000715|4|000000879|0|false||true|
000000715|5|000000880|5|false||true|
000000715|6|000000883|0|false||true|
000000715|7|000000884|0|false||true|
000000716|1|000000812|0|false||true|
000000716|1|000000812|0|false||false|
000000716|2|000000813|0|false||true|
000000716|3|000000854|5|false||true|
000000716|4|000000879|0|false||true|
000000716|5|000000880|10|false||true|
000000716|6|000000883|0|false||true|
000000716|7|000000884|5|false||true|
000000717|1|000000809|0|false||false|
000000717|2|000000812|0|false||false|
000000717|3|000000860|0|false||false|
000000717|4|000000881|0|false||false|
000000718|1|000000879|0|false||true|
000000718|1|000000812|0|false||false|
000000718|2|000000880|5|false||true|
000000718|2|000000833|0|false||false|
000000718|3|000000883|0|false||true|
000000718|3|000000854|5|false||false|
000000718|4|000000884|0|false||true|
000000718|4|000000876|0|false||false|
000000718|5|000000824|0|false||false|
000000718|6|000000838|0|false||false|
000000719|1|000000822|0|false||false|
000000719|2|000000825|0|false||false|
000000719|3|000000832|0|false||false|
000000719|4|000000833|0|false||false|
000000719|5|000000834|0|false||false|
000000719|6|000000845|0|false||false|
000000719|7|000000853|0|false||false|
000000719|8|000000824|0|false||false|
000000719|9|000000838|0|false||false|
000000720|1|000000879|0|false||true|
000000720|1|000000812|0|false||false|
000000720|2|000000880|5|false||true|
000000720|2|000000822|5|false||false|
000000720|3|000000883|0|false||true|
000000720|3|000000825|5|false||false|
000000720|4|000000884|0|false||true|
000000720|4|000000832|0|false||false|
000000720|5|000000833|0|false||false|
000000720|6|000000834|5|false||false|
000000720|7|000000845|10|false||false|
000000720|8|000000854|0|false||false|
000000720|9|000000853|10|false||false|
000000720|10|000000876|0|false||false|
000000720|11|000000824|0|false||false|
000000720|12|000000838|0|false||false|
000000721|1|000000808|5|false||false|
000000721|2|000000829|5|false||false|
000000721|3|000000834|0|false||false|
000000721|4|000000860|3|false||false|
000000721|5|000000863|0|false||false|
000000721|6|000000864|5|false||false|
000000721|7|000000865|15|false||false|
000000722|1|000001784|0|false||false|
000000722|2|000001785|0|false||false|
000000722|3|000000823|0|false||false|
000000723|1|000000826|0|false||false|
000000723|2|000000875|0|false||false|
000000723|3|000000823|0|false||false|
000000724|1|000000859|0|false||false|
000000725|1|000001784|0|false||false|
000000725|2|000000877|0|false||false|
000000725|3|000001785|0|false||false|
000000725|4|000000886|0|false||false|
000000725|5|000000823|0|false||false|
000000726|1|000000842|0|false||false|
000000727|1|000000827|15|false||false|
000000727|2|000000831|0|false||false|
000000727|3|000000839|15|false||false|
000000727|4|000000848|0|false||false|
000000727|5|000000850|0|false||false|
000000728|1|000000827|0|false||false|
000000728|2|000000829|5|false||false|
000000728|3|000000835|5|false||false|
000000728|4|000000860|5|false||false|
000000729|1|000000827|0|false||false|
000000729|2|000000828|0|false||false|
000000729|3|000000829|5|false||false|
000000729|4|000000835|5|false||false|
000000729|5|000000860|3|false||false|
000000730|1|000000937|0|false||false|
000000731|1|000000829|0|false||false|
000000731|2|000000835|5|false||false|
000000733|1|000000827|0|false||false|
000000733|2|000000828|0|false||false|
000000733|3|000000835|5|false||false|
000000735|1|000000808|0|false||false|
000000735|2|000000827|0|false||false|
000000735|3|000000829|5|false||false|
000000735|4|000000835|5|false||false|
000000735|5|000000860|3|false||false|
000000736|1|000000828|0|false||false|
000000736|2|000000835|5|false||false|
000000736|3|000000925|0|false||false|
000000737|1|000000835|5|false||false|
000000737|2|000000931|30|false||false|
000000737|3|000000933|0|false||false|
000000738|1|000000818|0|false||false|
000000738|2|000000827|0|false||false|
000000738|3|000000828|0|false||false|
000000738|4|000000829|5|false||false|
000000738|5|000000835|5|false||false|
000000738|6|000000860|5|false||false|
000000739|1|000000827|0|false||false|
000000739|2|000000828|0|false||false|
000000739|3|000000829|5|false||false|
000000739|4|000000835|5|false||false|
000000739|5|000000914|0|false||false|
000000739|6|000000860|5|false||false|
000000740|1|000000893|0|false||false|
000000740|2|000000829|5|false||false|
000000740|3|000000835|5|false||false|
000000740|4|000000860|5|false||false|
000000741|1|000000895|0|false||false|
000000742|1|000000818|0|false||false|
000000743|1|000000818|0|false||false|
000000744|1|000000900|0|false||false|
000000744|2|000000827|0|false||false|
000000744|3|000000828|0|false||false|
000000744|4|000000829|5|false||false|
000000744|5|000000860|5|false||false|
000000745|1|000000902|0|false||false|
000000746|1|000000903|0|false||false|
000000747|1|000000836|0|false||false|
000000751|1|000000808|0|false||false|
000000751|2|000000816|0|false||false|
000000751|3|000000827|0|false||false|
000000751|4|000000829|5|false||false|
000000751|5|000000835|5|false||false|
000000751|6|000000839|5|false||false|
000000751|7|000003229|0|false||false|
000000751|8|000000860|5|false||false|
000000752|1|000000808|0|false||false|
000000752|2|000000816|0|false||false|
000000752|3|000000827|0|false||false|
000000752|4|000000829|5|false||false|
000000752|5|000000835|5|false||false|
000000752|6|000000839|5|false||false|
000000752|7|000000860|5|false||false|
000000753|1|000000808|0|false||false|
000000753|2|000000811|0|false||false|
000000753|3|000000827|0|false||false|
000000753|4|000000829|5|false||false|
000000753|5|000000835|5|false||false|
000000753|6|000000839|5|false||false|
000000753|7|000000860|5|false||false|
000000754|1|000000808|15|false||false|
000000754|2|000000827|15|false||false|
000000754|3|000000828|15|false||false|
000000754|4|000000829|5|false||false|
000000754|5|000000835|5|false||false|
000000754|6|000000907|0|false||false|
000000754|7|000000839|20|false||false|
000000754|8|000000860|5|false||false|
000000755|1|000000861|0|false||false|
000000756|1|000000914|0|false||false|
000000757|1|000000908|0|false||false|
000000757|2|000000840|0|false||false|
000000757|3|000000824|0|false||false|
000000758|1|000000927|20|false||false|
000000758|2|000000867|20|false||false|
000000758|3|000000930|0|false||false|
000000758|4|000000931|30|false||false|
000000759|1|000000938|0|false||false|
000000760|1|000000829|5|false||false|
000000760|2|000000835|5|false||false|
000000760|3|000000860|5|false||false|
000000760|4|000003210|0|false||false|
000000761|1|000000816|0|false||false|
000000761|2|000000829|5|false||false|
000000761|3|000000835|5|false||false|
000000761|4|000000860|5|false||false|
000000762|1|000003246|0|false||false|
000000762|2|000003247|10|false||false|
000000763|1|000000827|0|false||false|
000000763|2|000000829|5|false||false|
000000763|3|000000835|5|false||false|
000000763|4|000000839|0|false||false|
000000763|5|000000860|5|false||false|
000000763|6|000003244|0|false||false|
000000763|7|000003245|10|false||false|
000000763|8|000000868|10|false||false|
000000763|9|000000873|0|false||false|
000000764|1|000000827|10|false||false|
000000764|2|000000828|10|false||false|
000000764|3|000000829|5|false||false|
000000764|4|000000835|5|false||false|
000000764|5|000000839|15|false||false|
000000764|6|000000848|0|false||false|
000000764|7|000000860|3|false||false|
000000764|8|000000923|0|false||false|
000000764|9|000000928|0|false||false|
000000764|10|000000873|0|false||false|
000000766|1|000000827|0|false||false|
000000766|2|000000829|5|false||false|
000000766|3|000000860|5|false||false|
000000766|4|000000873|0|false||false|
000000767|1|000000808|0|false||false|
000000767|2|000000897|0|false||false|
000000767|3|000000827|0|false||false|
000000767|4|000000828|0|false||false|
000000767|5|000000829|5|false||false|
000000767|6|000000835|5|false||false|
000000767|7|000000839|5|false||false|
000000767|8|000000860|5|false||false|
000000768|1|000000899|10|false||false|
000000768|2|000000827|10|false||false|
000000768|3|000000828|10|false||false|
000000768|4|000000829|0|false||false|
000000768|5|000000835|5|false||false|
000000768|6|000000930|0|false||false|
000000769|1|000000827|15|false||false|
000000769|2|000000828|15|false||false|
000000769|3|000000829|5|false||false|
000000769|4|000000835|5|false||false|
000000769|5|000003238|0|false||false|
000000769|6|000000860|5|false||false|
000000769|7|000000930|0|false||false|
000000769|8|000000873|0|false||false|
000000770|1|000000808|15|false||false|
000000770|2|000000827|15|false||false|
000000770|3|000000828|15|false||false|
000000770|4|000000829|5|false||false|
000000770|5|000000835|5|false||false|
000000770|6|000000917|0|false||false|
000000770|7|000000860|5|false||false|
000000771|1|000000827|15|false||false|
000000771|2|000000828|15|false||false|
000000771|3|000000829|5|false||false|
000000771|4|000000835|5|false||false|
000000771|5|000000911|0|false||false|
000000771|6|000000860|5|false||false|
000000771|7|000000930|0|false||false|
000000771|8|000000873|0|false||false|
000000772|1|000000827|15|false||false|
000000772|2|000000828|15|false||false|
000000772|3|000000829|5|false||false|
000000772|4|000000835|5|false||false|
000000772|5|000000912|0|false||false|
000000772|6|000000860|5|false||false|
000000772|7|000000930|0|false||false|
000000772|8|000000873|0|false||false|
000000773|1|000003239|0|false||false|
000000773|2|000003240|0|false||false|
000000774|1|000003241|20|false||false|
000000774|2|000003242|0|false||false|
000000774|3|000003243|0|false||false|
000000774|4|000003239|0|false||false|
000000775|1|000000929|0|false||false|
000000775|2|000000873|0|false||false|
000000776|1|000000827|0|false||false|
000000776|2|000000829|5|false||false|
000000776|3|000000919|0|false||false|
000000776|4|000000860|5|false||false|
000000776|5|000000873|0|false||false|
000000777|1|000000808|0|false||false|
000000777|2|000000827|0|false||false|
000000777|3|000000828|0|false||false|
000000777|4|000000829|5|false||false|
000000777|5|000000835|5|false||false|
000000777|6|000000839|5|false||false|
000000777|7|000000860|5|false||false|
000000777|8|000000916|0|false||false|
000000778|1|000000808|10|false||false|
000000778|2|000000827|10|false||false|
000000778|3|000000848|0|false||false|
000000780|1|000000890|0|false||false|
000000780|2|000000829|0|false||false|
000000780|3|000000839|0|false||false|
000000781|1|000000839|0|false||false|
000000781|2|000003230|20|false||false|
000000782|1|000003231|20|false||false|
000000782|2|000003232|0|false||false|
000000782|3|000003233|0|false||false|
000000783|1|000000827|10|false||false|
000000783|2|000003236|0|false||false|
000000783|3|000003237|0|false||false|
000000784|1|000000827|0|false||false|
000000784|2|000000850|0|false||false|
000000784|3|000003234|15|false||false|
000000784|4|000003235|0|false||false|
000000785|1|000000867|30|false||false|
000000785|2|000000932|0|false||false|
000000785|3|000000931|40|false||false|
000000786|1|000000811|20|false||false|
000000786|2|000000849|25|false||false|
000000786|3|000000867|30|false||false|
000000786|4|000000868|30|false||false|
000000786|5|000000931|40|false||false|
000000786|6|000001176|15|false||false|
000000786|7|000003211|20|false||false|
000000786|8|000003216|30|false||false|
000000786|9|000003212|25|false||false|
000000786|10|000003213|100|false||false|
000000786|11|000003215|30|false||false|
000000786|12|000003214|0|false||false|
000000786|13|000003217|40|false||false|
000000838|1|000000977|0|false||false|
000000838|2|000000987|0|false||false|
000000838|3|000000993|0|false||false|
000000838|4|000000994|0|false||false|
000000839|1|000000954|5|false||false|
000000839|2|000000965|0|false||false|
000000839|3|000000970|5|false||false|
000000839|4|000000984|0|false||false|
000000839|5|000000994|0|false||false|
000000840|1|000003443|0|false||false|
000000840|2|000000994|0|false||false|
000000840|3|000000997|0|false||false|
000000841|1|000000958|0|false||false|
000000841|2|000000979|10|false||false|
000000841|3|000000985|0|false||false|
000000841|4|000000991|0|false||false|
000000842|1|000000950|5|false||false|
000000842|2|000000960|0|false||false|
000000842|3|000003444|10|false||false|
000000842|4|000000969|0|false||false|
000000843|1|000000989|0|false||false|
000000844|1|000000952|0|false||false|
000000844|2|000000990|0|false||false|
000000845|1|000000961|0|false||false|
000000845|2|000000963|0|false||false|
000000845|3|000003445|5|false||false|
000000845|4|000000992|0|false||false|
000000846|1|000000957|0|false||false|
000000846|2|000000995|0|false||false|
000000847|1|000000959|0|false||false|
000000847|2|000000966|0|false||false|
000000847|3|000000972|0|false||false|
000000847|4|000000997|0|false||false|
000000848|1|000000948|5|false||false|
000000848|2|000002757|5|false||false|
000000848|3|000000976|0|false||false|
000000848|4|000000949|10|false||false|
000000848|5|000000956|0|false||false|
000000848|6|000000971|10|false||false|
000000848|7|000000980|15|false||false|
000000848|8|000000986|5|false||false|
000000848|9|000000996|5|false||false|
000000848|10|000000998|5|false||false|
000000849|1|000000948|5|false||false|
000000849|2|000002757|5|false||false|
000000849|3|000000976|0|false||false|
000000849|4|000000949|10|false||false|
000000849|5|000000974|0|false||false|
000000849|6|000000971|10|false||false|
000000849|7|000000980|15|false||false|
000000849|8|000000986|5|false||false|
000000849|9|000000996|5|false||false|
000000849|10|000000998|5|false||false|
000000850|1|000000955|0|false||false|
000000850|2|000000978|0|false||false|
000000850|3|000000996|0|false||false|
000000850|4|000000998|0|false||false|
000000851|1|000000988|0|false||false|
000000851|2|000001000|0|false||false|
000000851|3|000001001|0|false||false|
000000852|1|000000981|0|false||false|
000000852|2|000000982|10|false||false|
000000853|1|000000970|5|false||false|
000000853|2|000000975|0|false||false|
000000853|3|000000999|15|false||false|
000000854|1|000000951|5|false||false|
000000854|2|000003446|0|false||false|
000000854|3|000000953|0|false||false|
000000854|4|000003447|0|false||false|
000000854|5|000000967|0|false||false|
000000854|6|000001743|0|false||false|
000000854|7|000003448|0|false||false|
000000855|1|000001005|20|false||false|
000000855|2|000001006|5|false||false|
000000855|3|000003882|0|false||false|
000000855|4|000003883|0|false||false|
000000855|5|000001007|0|false||false|
000000855|6|000001008|40|false||false|
000000855|7|000001010|20|false||false|
000000855|8|000001011|0|false||false|
000000855|9|000001012|0|false||false|
000000855|10|000001013|0|false||false|
000000856|1|000001005|20|false||false|
000000856|2|000001006|5|false||false|
000000856|3|000003882|0|false||false|
000000856|4|000003883|0|false||false|
000000856|5|000001008|40|false||false|
000000856|6|000001009|0|false||false|
000000856|7|000001010|20|false||false|
000000856|8|000001011|0|false||false|
000000856|9|000001012|0|false||false|
000000856|10|000001013|0|false||false|
000000857|1|000001002|0|false||false|
000000857|2|000001003|0|false||false|
000000857|3|000001005|20|false||false|
000000857|4|000001006|5|false||false|
000000857|5|000003882|0|false||false|
000000857|6|000003883|0|false||false|
000000857|7|000001008|40|false||false|
000000857|8|000001010|20|false||false|
000000857|9|000001011|0|false||false|
000000857|10|000001012|0|false||false|
000000857|11|000001013|0|false||false|
000000858|1|000001005|20|false||false|
000000858|2|000001006|5|false||false|
000000858|3|000003882|0|false||false|
000000858|4|000003883|0|false||false|
000000858|5|000001008|40|false||false|
000000858|6|000001010|20|false||false|
000000858|7|000001011|0|false||false|
000000858|8|000001012|0|false||false|
000000858|9|000001013|0|false||false|
000000859|1|000001002|0|false||false|
000000859|2|000001003|0|false||false|
000000859|3|000001005|20|false||false|
000000859|4|000001006|5|false||false|
000000859|5|000003882|0|false||false|
000000859|6|000003883|0|false||false|
000000859|7|000001007|0|false||false|
000000859|8|000001008|40|false||false|
000000859|9|000001009|0|false||false|
000000859|10|000001010|20|false||false|
000000859|11|000001013|0|false||false|
000000860|1|000003257|0|false||false|
000000860|2|000003256|5|false||false|
000000860|3|000001021|10|false||false|
000000860|4|000001005|0|false||false|
000000860|5|000001027|0|false||false|
000000860|6|000001013|0|false||false|
000000861|1|000001014|0|false||false|
000000861|2|000003255|0|false||false|
000000861|3|000001032|0|false||false|
000000861|4|000001013|0|false||false|
000000862|1|000001015|0|false||false|
000000862|2|000002399|0|false||false|
000000862|3|000001016|0|false||false|
000000862|4|000001013|0|false||false|
000000863|1|000001018|0|false||false|
000000863|2|000001033|0|false||false|
000000863|3|000001013|0|false||false|
000000864|1|000002400|0|false||false|
000000864|2|000002401|0|false||false|
000000864|3|000001013|0|false||false|
000000865|1|000001023|0|false||false|
000000865|2|000001024|0|false||false|
000000865|3|000001028|0|false||false|
000000865|4|000001031|0|false||false|
000000865|5|000001011|0|false||false|
000000865|6|000001013|0|false||false|
000000866|1|000001019|0|false||false|
000000866|2|000001028|0|false||false|
000000866|3|000001029|0|false||false|
000000866|4|000001031|0|false||false|
000000866|5|000001011|0|false||false|
000000866|6|000001013|0|false||false|
000000867|1|000003258|0|false||false|
000000867|2|000003259|0|false||false|
000000867|3|000003260|0|false||false|
000000867|4|000003261|0|false||false|
000000867|5|000003262|0|false||false|
000000868|1|000003263|0|false||false|
000000868|2|000001041|0|false||false|
000000868|3|000001042|0|false||false|
000000868|4|000001043|0|false||false|
000000868|5|000002710|0|false||false|
000000868|6|000001057|0|false||false|
000000868|7|000003264|0|false||false|
000000869|1|000003267|0|false||false|
000000869|2|000003268|0|false||false|
000000869|3|000001035|0|false||false|
000000869|4|000003269|0|false||false|
000000869|5|000001037|0|false||false|
000000869|6|000003270|0|false||false|
000000869|7|000003273|0|false||false|
000000869|8|000001040|0|false||false|
000000869|9|000001047|0|false||false|
000000869|10|000003271|0|false||false|
000000869|11|000003272|0|false||false|
000000870|1|000001062|0|false||false|
000000870|2|000001063|0|false||false|
000000870|3|000001060|0|false||false|
000000871|1|000001065|0|false||false|
000000871|2|000001068|0|false||false|
000000871|3|000001069|0|false||false|
000000872|1|000001061|0|false||false|
000000872|2|000001067|0|false||false|
000000872|3|000001070|0|false||false|
000000872|4|000001064|0|false||false|
000000873|1|000001059|0|false||false|
000000873|2|000001066|0|false||false|
000000874|1|000001085|0|false||false|
000000874|2|000001101|0|false||false|
000000874|3|000001079|0|false||false|
000000874|4|000001084|0|false||false|
000000874|5|000001093|0|false||false|
000000875|1|000001086|0|false||false|
000000875|2|000001101|0|false||false|
000000875|3|000001107|0|false||false|
000000876|1|000001071|0|false||false|
000000876|2|000001091|0|false||false|
000000876|3|000001100|0|false||false|
000000877|1|000001071|0|false||true|
000000877|1|000001071|0|false||false|
000000877|2|000001072|0|false||true|
000000877|2|000001096|0|false||false|
000000877|3|000001073|10|false||true|
000000877|3|000001079|0|false||false|
000000877|4|000001074|10|false||true|
000000877|4|000001084|0|false||false|
000000877|5|000001075|10|false||true|
000000877|6|000001076|10|false||true|
000000877|7|000001078|5|false||true|
000000877|8|000001097|10|false||true|
000000877|9|000001098|10|false||true|
000000877|10|000001099|10|false||true|
000000877|11|000001080|0|false||true|
000000877|12|000001081|10|false||true|
000000877|13|000001082|5|false||true|
000000877|14|000001087|10|false||true|
000000877|15|000001088|0|false||true|
000000877|16|000001102|20|false||true|
000000877|17|000001089|10|false||true|
000000877|18|000001090|5|false||true|
000000877|19|000001104|10|false||true|
000000877|20|000001105|5|false||true|
000000877|21|000001106|5|false||true|
000000877|22|000001094|5|false||true|
000000877|23|000001108|15|false||true|
000000878|1|000001073|10|false||false|
000000878|1|000001097|10|false||true|
000000878|2|000001098|10|false||true|
000000878|2|000001074|10|false||false|
000000878|3|000001075|10|false||false|
000000878|3|000001099|10|false||true|
000000878|4|000001092|10|false||false|
000000878|4|000001102|20|false||true|
000000878|5|000001094|5|false||false|
000000878|6|000001102|20|false||false|
000000878|7|000001093|0|false||false|
000000879|1|000001083|0|false||false|
000000879|1|000001071|0|false||true|
000000879|2|000001072|0|false||true|
000000879|2|000001096|0|false||false|
000000879|3|000001073|10|false||true|
000000879|4|000001074|10|false||true|
000000879|5|000001075|10|false||true|
000000879|6|000001076|0|false||true|
000000879|7|000001078|5|false||true|
000000879|8|000001080|0|false||true|
000000879|9|000001081|0|false||true|
000000879|10|000001082|0|false||true|
000000879|11|000001087|10|false||true|
000000879|12|000001088|0|false||true|
000000879|13|000001089|10|false||true|
000000879|14|000001090|5|false||true|
000000879|15|000001104|10|false||true|
000000879|16|000001105|5|false||true|
000000879|17|000001106|5|false||true|
000000879|18|000001094|5|false||true|
000000879|19|000001108|15|false||true|
000000880|1|000001095|0|false||false|
000000880|2|000001109|0|false||false|
000000881|1|000002599|0|false||false|
000000882|1|000001111|0|false||false|
000000882|2|000001116|0|false||false|
000000882|3|000001112|0|false||false|
000000882|4|000001117|0|false||false|
000000882|5|000001909|0|false||false|
000000883|1|000001110|0|false||false|
000000883|2|000001114|0|false||false|
000000883|3|000001115|0|false||false|
000000883|4|000001121|0|false||false|
000000884|1|000001113|5|false||false|
000000884|2|000001118|5|false||false|
000000884|3|000001119|0|false||false|
000000884|4|000001120|0|false||false|
000000889|1|000000842|0|false||false|
000000889|2|000001129|0|false||false|
000000890|1|000000842|0|false||false|
000000890|2|000001132|0|false||false|
000000891|1|000000842|0|false||false|
000000891|2|000001131|0|false||false|
000000892|1|000001135|0|false||false|
000000892|2|000001155|0|false||false|
000000892|3|000001162|0|false||false|
000000892|4|000001143|0|false||false|
000000892|5|000001150|0|false||false|
000000894|1|000001172|0|false||false|
000000895|1|000001164|0|false||false|
000000896|1|000001160|0|false||false|
000000897|1|000003456|0|false||false|
000000897|2|000001168|0|false||false|
000000897|3|000002650|0|false||false|
000000898|1|000001135|0|false||false|
000000898|2|000001133|0|false||false|
000000898|3|000001161|0|false||false|
000000898|4|000001172|0|false||false|
000000898|5|000001143|0|false||false|
000000898|6|000001150|0|false||false|
000000899|1|000003471|5|false||false|
000000899|1|000001135|0|false||true|
000000899|2|000001140|10|false||false|
000000899|2|000001149|5|false||true|
000000899|3|000001154|5|false||false|
000000899|3|000003457|0|false||true|
000000899|4|000001162|0|false||false|
000000899|4|000001154|5|false||true|
000000899|5|000001172|5|false||false|
000000899|6|000002645|10|false||false|
000000899|7|000001143|0|false||false|
000000899|8|000001150|0|false||false|
000000900|1|000001136|0|false||false|
000000900|2|000001143|0|false||false|
000000900|3|000001150|0|false||false|
000000901|1|000001135|0|false||false|
000000901|2|000001163|0|false||false|
000000902|1|000001135|0|false||false|
000000902|2|000001165|0|false||false|
000000903|1|000003460|5|false||true|
000000903|1|000001135|0|false||false|
000000903|2|000001135|0|false||true|
000000903|2|000001136|0|false||false|
000000903|3|000001136|0|false||true|
000000903|3|000001143|0|false||false|
000000903|4|000001162|0|false||true|
000000903|4|000001150|0|false||false|
000000903|5|000001138|10|false||true|
000000903|6|000001139|10|false||true|
000000903|7|000001140|10|false||true|
000000903|8|000001145|10|false||true|
000000903|9|000001149|5|false||true|
000000903|10|000001152|10|false||true|
000000903|11|000003458|10|false||true|
000000903|12|000003459|5|false||true|
000000903|13|000003457|5|false||true|
000000903|14|000003456|10|false||true|
000000903|15|000001173|20|false||true|
000000903|16|000001154|5|false||true|
000000903|17|000001171|5|false||true|
000000903|18|000001172|5|false||true|
000000904|1|000001135|0|false||false|
000000904|2|000001149|5|false||false|
000000904|3|000003457|5|false||false|
000000904|4|000001154|5|false||false|
000000904|5|000001162|0|false||false|
000000904|6|000001172|5|false||false|
000000904|7|000001143|0|false||false|
000000904|8|000001150|0|false||false|
000000905|1|000003460|5|false||true|
000000905|1|000001135|0|false||false|
000000905|2|000001135|0|false||true|
000000905|2|000001136|0|false||false|
