datasheet_id|line|ability_id|is_index_wargear|cost|model|is_other_wargear|
000000530|4|000004722|false|0||false|
000000530|5|000004723|false|0||false|
000000530|6|000000870|false|0||false|
000000531|1|000000843|false|0||false|
000000531|2|000004698|false|0||false|
000000531|3|000000874|false|0||false|
000000531|4|000004724|false|0||false|
000000531|5|000000846|false|0||false|
000000531|6|000000871|false|0||false|
000000531|7|000000872|false|0||false|
000000532|1|000000843|false|0||false|
000000532|2|000004698|false|0||false|
000000532|3|000000846|false|0||false|
000000532|4|000000874|false|0||false|
000000532|5|000004731|false|0||false|
000000532|6|000000877|false|0||false|
000000532|7|000004724|false|0||false|
000000533|1|000000843|false|0||false|
000000533|2|000004698|false|0||false|
000000533|3|000004733|false|0||false|
000000533|4|000004356|false|0||false|
000000533|5|000000879|false|0||false|
000000533|6|000000880|false|0||false|
000000533|7|000002739|false|0||false|
000000533|8|000000849|false|30||true|
000000534|1|000000842|false|0||false|
000000534|2|000004698|false|0||false|
000000534|3|000004741|false|0||false|
000000535|1|000000842|false|0||false|
000000535|2|000004698|false|0||false|
000000536|1|000000843|false|0||false|
000000536|2|000004698|false|0||false|
000000536|3|000000842|false|0||false|
000000536|4|000004745|false|0||false|
000000536|5|000000881|false|0||true|
000000537|1|000000842|false|0||false|
000000537|2|000004698|false|0||false|
000000537|3|000004697|false|0||false|
000000538|1|000000842|false|0||false|
000000538|2|000004698|false|0||false|
000000538|3|000004697|false|0||false|
000000538|4|000000885|false|0||false|
000000538|5|000004746|false|0||false|
000000539|1|000000843|false|0||false|
000000539|2|000004698|false|0||false|
000000539|3|000000842|false|0||false|
000000540|1|000000843|false|0||false|
000000540|2|000004698|false|0||false|
000000540|3|000000879|false|0||false|
000000540|4|000000888|false|0||false|
000000540|5|000000925|false|0||false|
000000541|1|000000843|false|0||false|
000000541|2|000000892|false|0||false|
000000541|3|000002736|false|0||false|
000000541|4|000000896|false|0||false|
000000541|5|000004752|false|0||false|
000000542|1|000000843|false|0||false|
000000542|2|000004697|false|0||false|
000000542|3|000000894|false|0||false|
000000542|4|000002736|false|0||false|
000000542|5|000004751|false|0||false|
000000542|6|000000892|false|0||false|
000000542|7|000000896|false|0||false|
000000543|1|000000843|false|0||false|
000000543|2|000004698|false|0||false|
000000543|3|000000879|false|0||false|
000000543|4|000002739|false|0||false|
000000543|5|000000899|false|0||false|
000000543|6|000000898|false|0||false|
000000544|1|000000843|false|0||false|
000000544|2|000004698|false|0||false|
000000544|3|000004762|false|0||false|
000000544|4|000004763|false|0||false|
000000544|5|000004765|false|0||false|
000000544|6|000004764|false|0||false|
000000545|1|000000843|false|0||false|
000000545|2|000004698|false|0||false|
000000545|3|000004762|false|0||false|
000000545|4|000004763|false|0||false|
000000545|5|000004764|false|0||false|
000000545|6|000004765|false|0||false|
000000546|1|000000843|false|0||false|
000000546|2|000004698|false|0||false|
000000546|3|000000842|false|0||false|
000000546|4|000004758|false|0||false|
000000546|5|000000901|false|0||false|
000000548|1|000000843|false|0||false|
000000548|2|000004698|false|0||false|
000000548|3|000000842|false|0||false|
000000548|4|000002737|false|0||false|
000000548|5|000000902|false|3||true|
000000548|6|000000903|false|3||true|
000000548|7|000000904|false|3||true|
000000551|1|000000843|false|0||false|
000000551|2|000004698|false|0||false|
000000551|3|000000842|false|0||false|
000000551|4|000004754|false|0||false|
000000551|5|000000908|false|0||false|
000000551|6|000000906|false|5||true|
000000551|7|000000907|false|5||true|
000000552|1|000000843|false|0||false|
000000552|2|000004698|false|0||false|
000000552|3|000004766|false|0||false|
000000552|4|000002739|false|0||false|
000000552|5|000000913|false|0||false|
000000552|6|000000912|false|0||false|
000000553|1|000000843|false|0||false|
000000553|2|000004698|false|0||false|
000000553|3|000000879|false|0||false|
000000553|4|000000914|false|0||false|
000000553|5|000002739|false|0||false|
000000554|1|000000843|false|0||false|
000000554|2|000004698|false|0||false|
000000554|3|000000915|false|0||false|
000000554|4|000002739|false|0||false|
000000554|5|000000879|false|0||false|
000000555|1|000000843|false|0||false|
000000555|2|000000892|false|0||false|
000000555|3|000002736|false|0||false|
000000555|4|000000896|false|0||false|
000000555|5|000002740|false|0||false|
000000556|1|000000843|false|0||false|
000000556|2|000000921|false|0||false|
000000556|3|000002741|false|0||false|
000000556|4|000002739|false|0||false|
000000557|1|000000843|false|0||false|
000000557|2|000004698|false|0||false|
000000557|3|000004766|false|0||false|
000000557|4|000000922|false|0||false|
000000557|5|000002739|false|0||false|
000000557|6|000000924|false|0||false|
000000557|7|000000923|false|0||false|
000000558|1|000000843|false|0||false|
000000558|2|000004698|false|0||false|
000000558|3|000004697|false|0||false|
000000558|4|000000907|false|0||true|
000000559|1|000000843|false|0||false|
000000559|2|000004698|false|0||false|
000000559|3|000000842|false|0||false|
000000559|4|000000927|false|0||false|
000000560|1|000000843|false|0||false|
000000560|2|000004698|false|0||false|
000000560|3|000004697|false|0||false|
000000560|4|000000907|false|0||true|
000000561|1|000000843|false|0||false|
000000561|2|000004698|false|0||false|
000000561|3|000004762|false|0||false|
000000561|4|000004765|false|0||false|
000000561|5|000004764|false|0||false|
000000561|6|000004791|false|0||false|
000000561|7|000000928|false|0||false|
000000562|1|000000843|false|0||false|
000000562|2|000004698|false|0||false|
000000562|3|000000930|false|0||false|
000000562|4|000004795|false|0||false|
000000562|5|000000952|false|0||true|
000000564|1|000000843|false|0||false|
000000564|2|000004698|false|0||false|
000000564|3|000004790|false|0||false|
000000564|4|000002739|false|0||false|
000000564|5|000000879|false|0||false|
000000564|6|000004369|false|0||false|
000000565|1|000000843|false|0||false|
000000565|2|000004698|false|0||false|
000000565|3|000004733|false|0||false|
000000565|4|000000846|false|0||false|
000000565|5|000004356|false|0||false|
000000565|6|000000944|false|0||false|
000000565|7|000000857|false|0||true|
000000566|1|000000843|false|0||false|
000000566|2|000004698|false|0||false|
000000566|3|000004735|false|0||false|
000000566|4|000000853|false|0||false|
000000566|5|000000946|false|0||false|
000000566|6|000000947|false|0||false|
000000566|7|000004739|false|0||false|
000000567|1|000000843|false|0||false|
000000567|2|000004698|false|0||false|
000000567|3|000000951|false|0||false|
000000567|4|000004792|false|0||false|
000000567|5|000000952|false|0||true|
000000568|1|000000955|false|0||false|
000000568|2|000006707|false|0||false|
000000568|3|000000963|false|0||false|
000000568|4|000001008|false|0||false|
000000568|5|000001010|false|0||false|
000000568|6|000006723|false|0||false|
000000569|1|000000955|false|0||false|
000000569|2|000006707|false|0||false|
000000569|3|000000998|false|0||false|
000000569|4|000006725|false|0||false|
000000569|5|000006729|false|0||false|
000000569|6|000006730|false|0||false|
000000570|1|000000955|false|0||false|
000000570|2|000006707|false|0||false|
000000570|3|000006709|false|0||false|
000000570|4|000000971|false|0||false|
000000570|5|000000970|false|0||false|
000000570|6|000006740|false|0||false|
000000571|1|000000955|false|0||false|
000000571|2|000006707|false|0||false|
000000571|3|000006706|false|0||false|
000000571|4|000006731|false|0||false|
000000571|5|000000974|false|0||false|
000000572|1|000000955|false|0||false|
000000572|2|000006707|false|0||false|
000000572|3|000006706|false|0||false|
000000572|4|000000975|false|0||false|
000000572|5|000003703|false|0||false|
000000572|6|000006734|false|0||true|
000000573|1|000000955|false|0||false|
000000573|2|000006707|false|0||false|
000000573|3|000006706|false|0||false|
000000573|4|000006709|false|0||false|
000000573|5|000006735|false|0||false|
000000573|6|000006736|false|0||false|
000000573|7|000000982|false|0||true|
000000574|1|000000955|false|0||false|
000000574|2|000006707|false|0||false|
000000574|3|000006706|false|0||false|
000000574|4|000000984|false|0||false|
000000574|5|000006733|false|0||false|
000000574|6|000000987|false|0||false|
000000575|1|000000955|false|0||false|
000000575|2|000006707|false|0||false|
000000575|3|000006706|false|0||false|
000000575|4|000006710|false|0||false|
000000575|5|000006732|false|0||false|
000000575|6|000000988|false|0||false|
000000576|1|000000955|false|0||false|
000000576|2|000006707|false|0||false|
000000576|3|000006706|false|0||false|
000000576|4|000006737|false|0||false|
000000576|5|000006738|false|0||false|
000000576|6|000006739|false|0||false|
000000577|1|000000955|false|0||false|
000000577|2|000006707|false|0||false|
000000577|3|000006724|false|0||false|
000000577|4|000000998|false|0||false|
000000577|5|000006725|false|0||false|
000000577|6|000006726|false|5||true|
000000577|7|000003928|false|5||true|
000000577|8|000006727|false|15||true|
000000577|9|000006728|false|20||true|
000000579|1|000000954|false|0||false|
000000579|2|000000955|false|0||false|
000000579|3|000000999|false|0||false|
000000579|4|000003926|false|0||false|
000000579|5|000000998|false|0||false|
000000579|6|000003927|false|0||false|
000000579|7|000001003|false|0||false|
000000579|8|000003928|false|0||true|
000000580|1|000000955|false|0||false|
000000580|2|000006707|false|0||false|
000000580|3|000006724|false|0||false|
000000580|4|000000998|false|0||false|
000000580|5|000006725|false|0||false|
000000580|6|000001004|false|0||false|
000000581|1|000000955|false|0||false|
000000581|2|000006707|false|0||false|
000000581|3|000006719|false|0||false|
000000581|4|000006720|false|0||false|
000000581|5|000001006|false|0||false|
000000581|6|000006721|false|0||false|
000000581|7|000006722|false|0||false|
000000582|1|000000955|false|0||false|
000000582|2|000006707|false|0||false|
000000582|3|000001009|false|0||false|
000000582|4|000001008|false|0||false|
000000582|5|000001010|false|0||false|
000000583|1|000000955|false|0||false|
000000583|2|000006707|false|0||false|
000000583|3|000001009|false|0||false|
000000583|4|000001008|false|0||false|
000000583|5|000001004|false|0||false|
000000583|6|000001010|false|0||false|
000000584|1|000000955|false|0||false|
000000584|2|000006707|false|0||false|
000000584|3|000001013|false|0||false|
000000584|4|000006762|false|0||false|
000000584|5|000006763|false|0||false|
000000586|1|000000955|false|0||false|
000000586|2|000006707|false|0||false|
000000586|3|000001013|false|0||false|
000000586|4|000001014|false|0||false|
000000586|5|000006762|false|0||false|
000000586|6|000006763|false|0||false|
000000588|1|000000955|false|0||false|
000000588|2|000006707|false|0||false|
000000588|3|000001009|false|0||false|
000000588|4|000001015|false|0||false|
000000589|1|000000955|false|0||false|
000000589|2|000006707|false|0||false|
000000589|3|000006741|false|0||false|
000000589|4|000001016|false|0||false|
000000590|1|000000955|false|0||false|
000000590|2|000006707|false|0||false|
000000590|3|000006746|false|0||false|
000000590|4|000006747|false|0||false|
000000590|5|000006745|false|0||true|
000000591|1|000000955|false|0||false|
000000591|2|000006707|false|0||false|
000000591|3|000001014|false|0||false|
000000591|4|000006768|false|0||false|
000000592|1|000000955|false|0||false|
000000592|2|000006707|false|0||false|
000000592|3|000006709|false|0||false|
000000592|4|000006744|false|0||false|
000000592|5|000006742|false|10||true|
000000592|6|000006743|false|10||true|
000000593|1|000000955|false|0||false|
000000593|2|000006707|false|0||false|
000000593|3|000006764|false|0||false|
000000593|4|000001020|false|0||false|
000000593|5|000001021|false|5||true|
000000594|1|000000955|false|0||false|
000000594|2|000006707|false|0||false|
000000594|3|000006764|false|0||false|
000000594|4|000006838|false|0||false|
000000594|5|000006839|false|0||false|
000000594|6|000006726|false|0||true|
000000595|1|000000955|false|0||false|
000000595|2|000006707|false|0||false|
000000595|3|000006709|false|0||false|
000000595|4|000006764|false|0||false|
000000595|5|000006765|false|0||false|
000000595|6|000003928|false|0||true|
000000596|1|000000955|false|0||false|
000000596|2|000006707|false|0||false|
000000596|3|000006764|false|0||false|
000000596|4|000001030|false|0||false|
000000597|1|000006707|false|0||false|
000000597|2|000006766|false|0||false|
000000597|3|000006767|false|0||false|
000000598|1|000006707|false|0||false|
000000598|2|000006766|false|0||false|
000000598|3|000001033|false|5||true|
000000599|1|000006707|false|0||false|
000000599|2|000001036|false|0||false|
000000599|3|000002444|false|0||false|
000000599|4|000000958|false|10||true|
000000599|5|000001034|false|0||true|
000000599|6|000000959|false|10||true|
000000599|7|000000960|false|10||true|
000000599|8|000000961|false|20||true|
000000600|1|000000955|false|0||false|
000000600|2|000006707|false|0||false|
000000600|3|000006710|false|0||false|
000000600|4|000006764|false|0||false|
000000600|5|000001040|false|0||false|
000000601|1|000000955|false|0||false|
000000601|2|000006707|false|0||false|
000000601|3|000006710|false|0||false|
000000601|4|000006764|false|0||false|
000000601|5|000001042|false|0||false|
000000601|6|000006769|false|0||true|
000000602|1|000000955|false|0||false|
000000602|2|000006707|false|0||false|
000000602|3|000006764|false|0||false|
000000602|4|000001014|false|0||false|
000000602|5|000001044|false|0||false|
000000602|6|000001021|false|5||true|
000000603|1|000006707|false|0||false|
000000603|2|000006777|false|0||false|
000000603|3|000006778|false|0||false|
000000603|4|000006779|false|0||false|
000000603|5|000006780|false|0||false|
000000603|6|000006781|false|0||false|
000000605|1|000006707|false|0||false|
000000605|2|000001014|false|0||false|
000000605|3|000001051|false|0||false|
000000606|1|000006707|false|0||false|
000000606|2|000006777|false|0||false|
000000606|3|000006782|false|0||false|
000000606|4|000006779|false|0||false|
000000606|5|000006780|false|0||false|
000000606|6|000006783|false|0||false|
000000606|7|000001052|false|0||true|
000000607|1|000006707|false|0||false|
000000607|2|000006764|false|0||false|
000000607|3|000001055|false|0||false|
000000608|1|000006707|false|0||false|
000000608|2|000006773|false|0||false|
000000608|3|000006774|false|0||false|
000000609|1|000006707|false|0||false|
000000609|2|000006710|false|0||false|
000000609|3|000001036|false|0||false|
000000609|4|000006775|false|0||false|
000000609|5|000006776|false|0||false|
000000609|6|000000958|false|10||true|
000000609|7|000000959|false|10||true|
000000609|8|000000960|false|10||true|
000000609|9|000000961|false|20||true|
000000610|1|000006707|false|0||false|
000000610|2|000001036|false|0||false|
000000610|3|000001035|false|0||false|
000000610|4|000000958|false|10||true|
000000610|5|000000959|false|10||true|
000000610|6|000000960|false|10||true|
000000610|7|000000961|false|20||true|
000000611|1|000006707|false|0||false|
000000611|2|000001036|false|0||false|
000000611|3|000001035|false|0||false|
000000611|4|000000958|false|10||true|
000000611|5|000000959|false|10||true|
000000611|6|000000960|false|10||true|
000000611|7|000000961|false|20||true|
000000612|1|000006707|false|0||false|
000000612|2|000006709|false|0||false|
000000612|3|000001059|false|0||false|
000000612|4|000001060|false|0||false|
000000613|1|000006707|false|0||false|
000000613|2|000006766|false|0||false|
000000614|1|000006707|false|0||false|
000000614|2|000006782|false|0||false|
000000614|3|000006785|false|0||false|
000000614|4|000001063|false|0||false|
000000614|5|000006786|false|0||false|
000000614|6|000006784|false|0||true|
000000615|1|000000955|false|0||false|
000000615|2|000006707|false|0||false|
000000615|3|000001064|false|0||false|
000000615|4|000001065|false|0||false|
000000615|5|000005123|false|0||false|
000000615|6|000006764|false|0||false|
000000616|1|000000954|false|0||false|
000000616|2|000000955|false|0||false|
000000616|3|000001066|false|0||false|
000000616|4|000001067|false|0||false|
000000616|5|000001068|false|0||false|
000000617|1|000006707|false|0||false|
000000617|2|000006766|false|0||false|
000000617|3|000001069|false|0||true|
000000618|1|000006707|false|0||false|
000000618|2|000001036|false|0||false|
000000618|3|000005124|false|0||false|
000000618|4|000005125|false|0||false|
000000618|5|000000958|false|5||true|
000000618|6|000000959|false|10||true|
000000618|7|000000960|false|10||true|
000000618|8|000000961|false|10||true|
000000619|1|000006707|false|0||false|
000000619|2|000001036|false|0||false|
000000619|3|000001072|false|0||false|
000000620|1|000006707|false|0||false|
000000620|2|000005126|false|0||false|
000000620|3|000005127|false|0||false|
000000620|4|000001036|false|0||false|
000000620|5|000005128|false|0||false|
000000620|6|000000958|false|5||true|
000000620|7|000000959|false|10||true|
000000620|8|000000960|false|10||true|
000000620|9|000000961|false|10||true|
000000621|1|000006707|false|0||false|
000000621|2|000005133|false|0||false|
000000621|3|000001036|false|0||false|
000000621|4|000005134|false|0||false|
000000621|5|000000958|false|5||true|
000000621|6|000000959|false|15||true|
000000621|7|000000960|false|10||true|
000000621|8|000000961|false|10||true|
000000622|1|000006707|false|0||false|
000000622|2|000005133|false|0||false|
000000622|3|000001036|false|0||false|
000000622|4|000005135|false|0||false|
000000622|5|000000958|false|5||true|
000000622|6|000000959|false|15||true|
000000622|7|000000960|false|10||true|
000000622|8|000000961|false|10||true|
000000623|1|000006707|false|0||false|
000000623|2|000006780|false|0||false|
000000623|3|000006779|false|0||false|
000000623|4|000006777|false|0||false|
000000623|5|000001046|false|0||false|
000000623|6|000005130|false|0||false|
000000623|7|000005131|false|0||false|
000000623|8|000005132|false|0||false|
000000623|9|000000958|false|0||true|
000000624|1|000000055|false|0||false|
000000624|2|000000056|false|0||false|
000000624|3|000001046|false|0||false|
000000624|4|000005117|false|0||false|
000000624|5|000000958|false|0||true|
000000625|1|000000055|false|0||false|
000000625|2|000000056|false|0||false|
000000625|3|000001046|false|0||false|
000000625|4|000005118|false|0||false|
000000625|5|000005119|false|0||false|
000000625|6|000000958|false|0||true|
000000625|7|000000959|false|0||true|
000000625|8|000005120|false|0||false|
000000626|1|000000055|false|0||false|
000000626|2|000000056|false|0||false|
000000626|3|000001046|false|0||false|
000000626|4|000005118|false|0||false|
000000626|5|000005119|false|0||false|
000000626|6|000000958|false|0||true|
000000626|7|000000959|false|0||true|
000000626|8|000005120|false|0||false|
000000627|1|000006707|false|0||false|
000000627|2|000001063|false|0||false|
000000627|3|000001084|false|0||false|
000000627|4|000001085|false|0||false|
000000627|5|000006782|false|0||false|
000000627|6|000005136|false|0||false|
000000627|7|000001061|false|15||true|
000000628|1|000006707|false|0||false|
000000628|2|000001089|false|0||false|
000000628|3|000005140|false|0||false|
000000628|4|000005137|false|0||false|
000000628|5|000005138|false|0||false|
000000629|1|000001014|false|0||false|
000000629|2|000001091|false|0||false|
000000629|3|000005115|false|0||false|
000000630|1|000000955|false|0||false|
000000630|2|000006706|false|0||false|
000000630|3|000006707|false|0||false|
000000630|4|000005122|false|0||false|
000000630|5|000001093|false|0||false|
000000630|6|000001095|false|0||false|
000000630|7|000001096|false|0||false|
000000630|8|000001094|false|0||false|
000000631|1|000006707|false|0||false|
000000631|2|000005141|false|0||false|
000000631|3|000005140|false|0||false|
000000631|4|000005139|false|0||false|
000000632|1|000001091|false|0||false|
000000632|2|000005115|false|0||false|
000000633|1|000001091|false|0||false|
000000633|2|000005115|false|0||false|
000000634|1|000005360|false|0||false|
000000634|2|000001104|false|0||false|
000000634|3|000005367|false|0||false|
000000634|4|000005368|false|0||false|
000000638|1|000001120|false|0||false|
000000638|2|000001113|false|0||false|
000000638|3|000001109|false|0||false|
000000639|1|000005360|false|0||false|
000000639|2|000001105|false|0||false|
000000639|3|000001104|false|0||false|
000000639|4|000001114|false|0||false|
000000639|5|000001115|false|0||false|
000000639|6|000006356|false|0||false|
000000640|1|000005360|false|0||false|
000000640|2|000001104|false|0||false|
000000640|3|000005372|false|0||false|
000000640|4|000001118|false|0||false|
000000640|5|000001119|false|0||false|
000000640|6|000005373|false|0||false|
000000640|7|000002760|false|0||false|
000000640|8|000005425|false|0||false|
000000641|1|000005360|false|0||false|
000000641|2|000005361|false|0||false|
000000641|3|000001104|false|0||false|
000000641|4|000001121|false|0||false|
000000641|5|000005371|false|0||false|
000000642|1|000005360|false|0||false|
000000642|2|000005361|false|0||false|
000000642|3|000001104|false|0||false|
000000642|4|000002761|false|0||false|
000000642|5|000005375|false|0||false|
000000642|6|000005376|false|0||false|
000000642|7|000001123|false|0||false|
000000642|8|000001124|false|0||false|
000000642|9|000001125|false|0||false|
000000642|10|000002762|false|0||false|
000000643|1|000005360|false|0||false|
000000643|2|000001104|false|0||false|
000000643|3|000001128|false|0||false|
000000643|4|000005374|false|0||false|
000000643|5|000001126|false|0||false|
000000643|6|000002759|false|0||false|
000000643|7|000001127|false|0||false|
000000644|1|000005360|false|0||false|
000000644|2|000001104|false|0||false|
000000645|1|000001104|false|0||false|
000000646|1|000005360|false|0||false|
000000646|2|000001105|false|0||false|
000000646|3|000001104|false|0||false|
000000646|4|000001129|false|0||false|
000000646|5|000001116|false|0||false|
000000647|1|000001104|false|0||false|
000000647|2|000001105|false|0||false|
000000647|3|000003931|false|0||false|
000000647|4|000006357|false|0||false|
000000648|1|000005360|false|0||false|
000000648|2|000001104|false|0||false|
000000648|3|000001130|false|0||false|
000000648|4|000006400|false|0||false|
000000649|1|000005360|false|0||false|
000000649|2|000001104|false|0||false|
000000649|3|000001131|false|0||false|
000000649|4|000001132|false|0||false|
000000649|5|000005382|false|0||false|
000000649|6|000005383|false|0||false|
000000650|1|000005360|false|0||false|
000000650|2|000005361|false|0||false|
000000650|3|000001104|false|0||false|
000000651|1|000005360|false|0||false|
000000651|2|000005361|false|0||false|
000000651|3|000001104|false|0||false|
000000652|1|000005360|false|0||false|
000000652|2|000001105|false|0||false|
000000652|3|000001104|false|0||false|
000000652|4|000005384|false|0||false|
000000652|5|000005385|false|0||false|
000000652|6|000005386|false|0||false|
000000653|1|000005387|false|0||false|
000000653|2|000002763|false|0||false|
000000654|1|000005387|false|0||false|
000000654|2|000001135|false|0||false|
000000655|1|000005387|false|0||false|
000000656|1|000005360|false|0||false|
000000656|2|000001104|false|0||false|
000000656|3|000001136|false|0||false|
000000656|4|000002764|false|0||false|
000000656|5|000001137|false|0||false|
000000656|6|000001138|false|0||false|
000000656|7|000002756|false|5||true|
000000656|8|000002757|false|5||true|
000000656|9|000005366|false|5||true|
000000656|10|000002758|false|10||true|
000000657|1|000005360|false|0||false|
000000657|2|000001104|false|0||false|
000000657|3|000001136|false|0||false|
000000657|4|000001140|false|0||false|
000000657|5|000002764|false|0||false|
000000657|6|000001141|false|0||false|
000000657|7|000002756|false|5||true|
000000657|8|000002757|false|5||true|
000000658|1|000005360|false|0||false|
000000658|2|000001105|false|0||false|
000000658|3|000001104|false|0||false|
000000658|4|000001144|false|0||false|
000000658|5|000001142|false|5||true|
000000658|6|000001143|false|5||true|
000000659|1|000005360|false|0||false|
000000659|2|000001105|false|0||false|
000000659|3|000001104|false|0||false|
000000659|4|000001145|false|0||false|
000000660|1|000001104|false|0||false|
000000660|2|000005390|false|0||false|
000000660|3|000001137|false|0||false|
000000660|4|000005391|false|0||false|
000000660|5|000005392|false|0||false|
000000660|6|000005393|false|0||false|
000000661|1|000001104|false|0||false|
000000661|2|000005390|false|0||false|
000000661|3|000001137|false|0||false|
000000661|4|000005391|false|0||false|
000000661|5|000005392|false|0||false|
000000661|6|000005393|false|0||false|
000000661|7|000001146|false|0||true|
000000662|1|000005360|false|0||false|
000000662|2|000001104|false|0||false|
000000662|3|000001147|false|0||false|
000000662|4|000001148|false|0||false|
000000663|1|000005360|false|0||false|
000000663|2|000005361|false|0||false|
000000663|3|000001104|false|0||false|
000000663|4|000001149|false|0||false|
000000664|1|000005360|false|0||false|
000000664|2|000005361|false|0||false|
000000664|3|000001104|false|0||false|
000000664|4|000001149|false|0||false|
000000664|5|000005388|false|0||false|
000000664|6|000001150|false|5||true|
000000665|1|000005360|false|0||false|
000000665|2|000001104|false|0||false|
000000665|3|000001137|false|0||false|
000000665|4|000002764|false|0||false|
000000665|5|000001151|false|0||false|
000000665|6|000002756|false|5||true|
000000665|7|000002757|false|5||true|
000000665|8|000005366|false|5||true|
000000666|1|000001104|false|0||false|
000000666|2|000002764|false|0||false|
000000666|3|000001137|false|0||false|
000000666|4|000001151|false|0||false|
000000667|1|000001104|false|0||false|
000000667|2|000001136|false|0||false|
000000667|3|000002764|false|0||false|
000000667|4|000005100|false|0||false|
000000667|5|000005101|false|0||false|
000000667|6|000005102|false|0||false|
000000667|7|000005103|false|0||false|
000000679|1|000001191|false|0||false|
000000679|2|000001192|false|0||false|
000000679|3|000001193|false|0||false|
000000680|1|000002353|false|0||false|
000000680|2|000001195|false|0||false|
000000680|3|000000165|false|0||false|
000000680|4|000001197|false|0||false|
000000680|5|000001196|false|0||false|
000000680|6|000006977|false|0||false|
000000681|1|000001198|false|0||false|
000000682|1|000001191|false|0||false|
000000682|2|000001192|false|0||false|
000000683|1|000001199|false|0||true|
000000683|2|000001200|false|0||true|
000000683|3|000001201|false|0||true|
000000684|1|000001201|false|0||true|
000000687|1|000001201|false|0||true|
000000688|1|000002385|false|0||false|
000000689|1|000001202|false|0||false|
000000690|1|000001203|false|0||false|
000000690|2|000001204|false|0||false|
000000690|3|000002400|false|0||false|
000000690|4|000006977|false|0||false|
000000691|1|000001203|false|0||false|
000000691|2|000002400|false|0||false|
000000691|3|000006977|false|0||false|
000000692|1|000001205|false|0||false|
000000692|2|000004887|false|0||false|
000000692|3|000006977|false|0||false|
000000693|1|000001206|false|0||false|
000000693|2|000006977|false|0||false|
000000694|1|000001207|false|0||false|
000000694|2|000001208|false|0||false|
000000694|3|000001209|false|0||false|
000000694|4|000006977|false|0||false|
000000695|1|000001209|false|0||false|
000000695|2|000001210|false|0||false|
000000695|3|000000165|false|0||false|
000000695|4|000006977|false|0||false|
000000696|1|000001210|false|0||false|
000000696|2|000000165|false|0||false|
000000696|3|000001209|false|0||false|
000000696|4|000006977|false|0||false|
000000697|1|000001210|false|0||false|
000000697|2|000000165|false|0||false|
000000697|3|000001209|false|0||false|
000000697|4|000006977|false|0||false|
000000698|1|000001210|false|0||false|
000000698|2|000000165|false|0||false|
000000698|3|000006977|false|0||false|
000000699|1|000001211|false|0||false|
000000699|2|000000165|false|0||false|
000000699|3|000001212|false|0||false|
000000699|4|000006977|false|0||false|
000000700|1|000002353|false|0||false|
000000700|2|000001209|false|0||false|
000000700|3|000001214|false|0||false|
000000700|4|000000165|false|0||false|
000000700|5|000001197|false|0||false|
000000700|6|000006977|false|0||false|
000000702|1|000001216|false|0||false|
000000702|2|000000165|false|0||false|
000000702|3|000001217|false|0||false|
000000702|4|000006977|false|0||false|
000000703|1|000001219|false|0||false|
000000703|2|000001218|false|0||false|
000000703|3|000000165|false|0||false|
000000703|4|000001217|false|0||false|
000000703|5|000006977|false|0||false|
000000704|1|000001220|false|0||false|
000000704|2|000000165|false|0||false|
000000704|3|000001217|false|0||false|
000000704|4|000006977|false|0||false|
000000705|1|000001219|false|0||false|
000000705|2|000001221|false|0||false|
000000705|3|000000165|false|0||false|
000000705|4|000001217|false|0||false|
000000705|5|000006977|false|0||false|
000000706|1|000001220|false|0||false|
000000706|2|000000165|false|0||false|
000000706|3|000001217|false|0||false|
000000706|4|000006977|false|0||false|
000000707|1|000001220|false|0||false|
000000707|2|000000165|false|0||false|
000000707|3|000001217|false|0||false|
000000707|4|000001222|false|0||false|
000000707|5|000006977|false|0||false|
000000708|1|000001219|false|0||false|
000000708|2|000001223|false|0||false|
000000708|3|000000165|false|0||false|
000000708|4|000001217|false|0||false|
000000708|5|000006977|false|0||false|
000000709|1|000001220|false|0||false|
000000709|2|000000165|false|0||false|
000000709|3|000001217|false|0||false|
000000709|4|000006977|false|0||false|
000000710|1|000001191|false|0||false|
000000710|2|000001224|false|0||false|
000000710|3|000001225|false|0||false|
000000710|4|000001226|false|0||false|
000000711|1|000001227|false|0||false|
000000711|2|000001228|false|0||false|
000000711|3|000001229|false|0||false|
000000712|1|000002353|false|0||false|
000000712|2|000001231|false|0||false|
000000712|3|000001233|false|0||false|
000000712|4|000001197|false|0||false|
000000712|5|000001195|false|0||false|
000000712|6|000001232|false|0||false|
000000712|7|000006977|false|0||false|
000000713|1|000001191|false|0||false|
000000713|2|000001234|false|0||false|
000000713|3|000001235|false|0||false|
000000713|4|000001236|false|0||false|
000000713|5|000001237|false|0||false|
000000714|1|000001238|false|0||false|
000000715|1|000001239|false|0||false|
000000715|2|000001192|false|0||false|
000000715|3|000001240|false|0||false|
000000716|1|000001239|false|0||false|
000000716|2|000001240|false|0||false|
000000717|1|000001239|false|0||false|
000000717|2|000001241|false|0||false|
000000717|3|000001242|false|0||false|
000000717|4|000001243|false|0||false|
000000717|5|000001240|false|0||false|
000000718|1|000001191|false|0||false|
000000718|2|000001244|false|0||true|
000000718|3|000001245|false|0||false|
000000719|1|000001246|false|0||false|
000000719|2|000001247|false|0||true|
000000719|3|000001199|false|0||true|
000000719|4|000001201|false|0||true|
000000720|1|000001246|false|0||false|
000000720|2|000001201|false|0||true|
