datasheet_id|stratagem_id|
000000085|000005294003|
000000085|000003618003|
000000085|000004630016|
000000085|000004630006|
000000085|000004630014|
000000085|000003817012|
000000085|000003817009|
000000085|000004543010|
000000085|000004630003|
000000085|000004566006|
000000085|000005265002|
000000085|000003693005|
000000085|000005294002|
000000085|000004630012|
000000085|000003699015|
000000085|000004566009|
000000085|000003817004|
000000085|000003699007|
000000085|000003817013|
000000085|000003607014|
000000085|000003672009|
000000085|000005265003|
000000085|000003817003|
000000085|000003817017|
000000085|000003607007|
000000085|000004543005|
000000085|000003607015|
000000085|000003618007|
000000085|000003699004|
000000085|000003672008|
000000085|000003659004|
000000085|000002164020|
000000085|000003659015|
000000085|000002164027|
000000085|000004566018|
000000086|000003453002|
000000086|000003699015|
000000086|000003699008|
000000086|000005253003|
000000086|000004566006|
000000086|000003693006|
000000086|000004630014|
000000086|000004846015|
000000086|000004846019|
000000086|000003693013|
000000086|000003618004|
000000086|000005986002|
000000086|000003693014|
000000086|000003817016|
000000086|000003672009|
000000086|000005253002|
000000086|000003672008|
000000086|000003659006|
000000086|000004630006|
000000086|000003659008|
000000086|000005265003|
000000086|000004630012|
000000086|000003607015|
000000086|000003693007|
000000086|000002164027|
000000086|000003817013|
000000086|000005986003|
000000086|000002164021|
000000086|000004630003|
000000086|000003672012|
000000086|000003607007|
000000086|000003693005|
000000086|000003699007|
000000086|000002164006|
000000086|000003817012|
000000086|000002164005|
000000086|000003659012|
000000086|000003817007|
000000086|000003817004|
000000086|000005265002|
000000086|000003607014|
000000086|000003618003|
000000086|000003618007|
000000086|000003699003|
000000086|000003618008|
000000086|000003817009|
000000086|000005986004|
000000086|000003659015|
000000086|000004630016|
000000086|000003659002|
000000086|000002164020|
000000086|000003817003|
000000086|000004566018|
000000086|000007313002|
000000086|000007313003|
000000086|000003817002|
000000086|000007313004|
000000086|000002164007|
000000086|000005294003|
000000086|000004543005|
000000086|000005294002|
000000086|000003699011|
000000086|000004846007|
000000086|000004566009|
000000086|000003699004|
000000086|000003699002|
000000086|000004543010|
000000086|000003699005|
000000087|000003672012|
000000087|000004543005|
000000087|000005294003|
000000087|000006011003|
000000087|000003699009|
000000087|000003817008|
000000087|000004566006|
000000087|000003693009|
000000087|000003699016|
000000087|000004566010|
000000087|000002164021|
000000087|000003659002|
000000087|000004630011|
000000087|000003699014|
000000087|000003607016|
000000087|000002164027|
000000087|000003618014|
000000087|000002164016|
000000087|000003817002|
000000087|000003618004|
000000087|000003672016|
000000087|000004630003|
000000087|000004543006|
000000087|000003693010|
000000087|000003672014|
000000087|000003453002|
000000087|000003607013|
000000087|000003659012|
000000087|000004846008|
000000087|000003607014|
000000087|000005265003|
000000087|000003699003|
000000087|000003659006|
000000087|000003618008|
000000087|000004543012|
000000087|000004543009|
000000087|000003659016|
000000087|000005294002|
000000087|000004630013|
000000087|000003693005|
000000087|000004630016|
000000087|000002164015|
000000087|000004846015|
000000087|000003693014|
000000087|000003607007|
000000087|000004630014|
000000087|000003817013|
000000087|000003699011|
000000087|000003817005|
000000087|000005265002|
000000087|000002164009|
000000087|000002164020|
000000087|000004630010|
000000087|000003672009|
000000087|000004566011|
000000087|000006011005|
000000087|000003659008|
000000087|000004846019|
000000087|000004630006|
000000087|000003659014|
000000087|000003618003|
000000087|000003817004|
000000087|000003618017|
000000088|000002164021|
000000088|000002164027|
000000088|000003607007|
000000088|000002164020|
000000088|000003607014|
000000089|000002164020|
000000089|000003607014|
000000089|000003607007|
000000089|000003607013|
000000089|000002164009|
000000089|000002164016|
000000089|000002164015|
000000089|000003607016|
000000089|000002164027|
000000089|000002164021|
000000090|000002164021|
000000090|000002164027|
000000090|000003607007|
000000090|000002164009|
000000090|000003607013|
000000090|000002164015|
000000090|000002164020|
000000090|000002164016|
000000090|000003607014|
000000090|000003607016|
000000091|000004630012|
000000091|000003659015|
000000091|000002164021|
000000091|000003817004|
000000091|000004630006|
000000091|000003817007|
000000091|000003817013|
000000091|000002164030|
000000091|000002164027|
000000091|000004566009|
000000091|000003693013|
000000091|000003817009|
000000091|000004630003|
000000091|000003672008|
000000091|000003618008|
000000091|000003699008|
000000091|000003672012|
000000091|000003699002|
000000091|000003693005|
000000091|000004543010|
000000091|000003618003|
000000091|000003659008|
000000091|000002164020|
000000091|000003659006|
000000091|000003453002|
000000091|000003699015|
000000091|000004543005|
000000091|000003607007|
000000091|000003699011|
000000091|000004630014|
000000091|000004630016|
000000091|000004846007|
000000091|000003607015|
000000091|000004846015|
000000091|000003672009|
000000091|000004846019|
000000091|000003618004|
000000091|000003607014|
000000091|000003659002|
000000091|000003618007|
000000091|000003699004|
000000091|000003699005|
000000091|000004566006|
000000091|000005265003|
000000091|000003699007|
000000091|000003693014|
000000091|000003659012|
000000092|000005265003|
000000092|000003618008|
000000092|000002164020|
000000092|000003693006|
000000092|000003659002|
000000092|000005986004|
000000092|000003699005|
000000092|000004630003|
000000092|000002164033|
000000092|000005265002|
000000092|000002164027|
000000092|000003672012|
000000092|000003618003|
000000092|000004543010|
000000092|000004630014|
000000092|000003693005|
000000092|000005294002|
000000092|000003817016|
000000092|000004543005|
000000092|000003817007|
000000092|000003672008|
000000092|000003699015|
000000092|000005986003|
000000092|000004630016|
000000092|000003607015|
000000092|000003817009|
000000092|000002164021|
000000092|000003659006|
000000092|000003699008|
000000092|000004630006|
000000092|000003672009|
000000092|000003817003|
000000092|000003693007|
000000092|000003699002|
000000092|000004630012|
000000092|000003817002|
000000092|000003817013|
000000092|000003453002|
000000092|000003817004|
000000092|000005986002|
000000092|000003693014|
000000092|000005294003|
000000092|000003699003|
000000092|000003817012|
000000092|000003618004|
000000092|000003659008|
000000092|000003699007|
000000092|000003699011|
000000092|000003659012|
000000092|000003699004|
000000092|000003607014|
000000092|000002164034|
000000092|000003659015|
000000092|000003618007|
000000092|000003607007|
000000092|000003693013|
000000093|000004543010|
000000093|000005265003|
000000093|000003817002|
000000093|000005986004|
000000093|000003693007|
000000093|000003607007|
000000093|000003699008|
000000093|000003693013|
000000093|000003817009|
000000093|000003659013|
000000093|000003607015|
000000093|000004630006|
000000093|000003817016|
000000093|000003699005|
000000093|000002164018|
000000093|000005986002|
000000093|000003659008|
000000093|000005986003|
000000093|000003817012|
000000093|000004846015|
000000093|000003699015|
000000093|000004630016|
000000093|000003672012|
000000093|000003699004|
000000093|000003699003|
000000093|000004543016|
000000093|000004846019|
000000093|000003817004|
000000093|000003659002|
000000093|000004630003|
000000093|000005294003|
000000093|000003618007|
000000093|000003817007|
000000093|000003699007|
000000093|000003607014|
000000093|000005294002|
000000093|000002164027|
000000093|000003618004|
000000093|000004543002|
000000093|000005265002|
000000093|000003659015|
000000093|000003453002|
000000093|000002164020|
000000093|000003693014|
000000093|000004846014|
000000093|000004543005|
000000093|000003659012|
000000093|000003699011|
000000093|000003672009|
000000093|000003672008|
000000093|000004846007|
000000093|000002164021|
000000093|000003817003|
000000093|000003699002|
000000093|000003693006|
000000093|000004630012|
000000093|000003817013|
000000093|000002164031|
000000093|000003659006|
000000093|000003618003|
000000093|000004630014|
000000093|000003693005|
000000094|000003699003|
000000094|000004566018|
000000094|000003618008|
000000094|000002164035|
000000094|000003699002|
000000094|000003672006|
000000094|000005986003|
000000094|000003693007|
000000094|000003672004|
000000094|000005986004|
000000094|000004846015|
000000094|000003817004|
000000094|000003699007|
000000094|000003817003|
000000094|000002164010|
000000094|000002164012|
000000094|000003817002|
000000094|000005986002|
000000094|000003817016|
000000094|000003699005|
000000094|000005294003|
000000094|000003618004|
000000094|000003693006|
000000094|000005294002|
000000094|000003817012|
000000094|000003699004|
000000094|000005265002|
000000095|000003817004|
000000095|000005986004|
000000095|000002164010|
000000095|000003672004|
000000095|000003817003|
000000095|000003699002|
000000095|000003672006|
000000095|000003693007|
000000095|000002164012|
000000095|000005265002|
000000095|000003817012|
000000095|000003817002|
000000095|000004566018|
000000095|000002164035|
000000095|000005294003|
000000095|000003699003|
000000095|000003699004|
000000095|000003618004|
000000095|000003699007|
000000095|000003699005|
000000095|000003618008|
000000095|000003693006|
000000095|000005294002|
000000095|000005986002|
000000095|000004846015|
000000095|000005986003|
000000095|000003817016|
000000096|000003817012|
000000096|000005265002|
000000096|000003817004|
000000096|000005986003|
000000096|000003618008|
000000096|000003672004|
000000096|000005294002|
000000096|000005294003|
000000096|000003817003|
000000096|000005986004|
000000096|000004846015|
000000096|000003699005|
000000096|000003817002|
000000096|000003699004|
000000096|000002164012|
000000096|000003693007|
000000096|000003699003|
000000096|000002164010|
000000096|000003693006|
000000096|000003618004|
000000096|000003672006|
000000096|000005986002|
000000097|000003817004|
000000097|000003672004|
000000097|000003693006|
000000097|000002164030|
000000097|000005986003|
000000097|000003693007|
000000097|000005265002|
000000097|000003699007|
000000097|000005986002|
000000097|000003699003|
000000097|000003618008|
000000097|000003699004|
000000097|000003672006|
000000097|000003699005|
000000097|000005294002|
000000097|000002164035|
000000097|000005294003|
000000097|000003817002|
000000097|000003699002|
000000097|000002164012|
000000097|000003618004|
000000097|000005986004|
000000097|000002164010|
000000097|000003817003|
000000097|000003817016|
000000097|000004846015|
000000097|000003817012|
000000098|000005986003|
000000098|000003607015|
000000098|000003817009|
000000098|000004566009|
000000098|000003607014|
000000098|000003699007|
000000098|000004543005|
000000098|000003618007|
000000098|000005294002|
000000098|000003817012|
000000098|000003607007|
000000098|000003699011|
000000098|000005265002|
000000098|000003672009|
000000098|000003693007|
000000098|000004846015|
000000098|000003659008|
000000098|000003453002|
000000098|000003672008|
000000098|000003817013|
000000098|000003817016|
000000098|000003618004|
000000098|000004630006|
000000098|000003659006|
000000098|000004566006|
000000098|000003699008|
000000098|000003693006|
000000098|000002164004|
000000098|000005265003|
000000098|000002164027|
000000098|000004630012|
000000098|000005986002|
000000098|000005294003|
000000098|000003699002|
000000098|000003699003|
000000098|000003699004|
000000098|000003817002|
000000098|000003817003|
000000098|000003817004|
000000098|000003817007|
000000098|000002164021|
000000098|000003699005|
000000098|000002164020|
000000098|000004846007|
000000098|000004566004|
000000098|000003693005|
000000098|000003618003|
000000098|000004543010|
000000098|000003659002|
000000098|000003672012|
000000098|000003618008|
000000098|000003659012|
000000098|000004630003|
000000098|000005986004|
000000098|000003699015|
000000098|000004630016|
000000098|000004630014|
000000098|000003693014|
000000098|000004846019|
000000098|000003693013|
000000098|000003659015|
000000099|000005986004|
000000099|000004846019|
000000099|000003607015|
000000099|000003607014|
000000099|000002164027|
000000099|000005294002|
000000099|000003659002|
000000099|000002164004|
000000099|000003453002|
000000099|000003618007|
000000099|000005986002|
000000099|000005294003|
000000099|000003659008|
000000099|000003817004|
000000099|000003699004|
000000099|000004566004|
000000099|000003699008|
000000099|000003817007|
000000099|000003672012|
000000099|000003672009|
000000099|000003817013|
000000099|000004630014|
000000099|000004846015|
000000099|000005265002|
000000099|000004566006|
000000099|000004630012|
000000099|000003693014|
000000099|000003693013|
000000099|000003607007|
000000099|000003693005|
000000099|000002164020|
000000099|000003699003|
000000099|000003817012|
000000099|000004846007|
000000099|000003672008|
000000099|000003699015|
000000099|000004630003|
000000099|000004543010|
000000099|000003659015|
000000099|000004566009|
000000099|000004630006|
000000099|000005265003|
000000099|000003817003|
000000099|000002164021|
000000099|000004543005|
000000099|000005986003|
000000099|000003817002|
000000099|000003817009|
000000099|000003659012|
000000099|000004630016|
000000099|000003618004|
000000099|000003699011|
000000099|000003659006|
000000099|000003618003|
000000102|000003699008|
000000102|000003672009|
000000102|000004566006|
000000102|000003618004|
000000102|000003659015|
000000102|000003659013|
000000102|000003672012|
000000102|000003607014|
000000102|000003699002|
000000102|000003817002|
000000102|000002164021|
000000102|000003607007|
000000102|000003817016|
000000102|000005986004|
000000102|000003699004|
000000102|000004630012|
000000102|000004543010|
000000102|000003693005|
000000102|000003693013|
000000102|000004543005|
000000102|000003817004|
000000102|000003672008|
000000102|000003699011|
000000102|000003618007|
000000102|000003699007|
000000102|000003699003|
000000102|000004630003|
000000102|000003817003|
000000102|000003817012|
000000102|000002164027|
000000102|000004630016|
000000102|000005986002|
000000102|000005986003|
000000102|000005265003|
000000102|000005294003|
000000102|000003817013|
000000102|000002164031|
000000102|000004630006|
000000102|000004543016|
000000102|000004566009|
000000102|000003699005|
000000102|000005294002|
000000102|000003659006|
000000102|000004566018|
000000102|000003453002|
000000102|000003817007|
000000102|000003693014|
000000102|000003693007|
000000102|000003693006|
000000102|000004543002|
000000102|000004630014|
000000102|000003659002|
000000102|000002164018|
000000102|000003618003|
000000102|000003618008|
000000102|000003699015|
000000102|000003817009|
000000102|000002164020|
000000102|000003607015|
000000102|000003659012|
000000102|000005265002|
000000102|000003659008|
000000103|000003817002|
000000103|000005986003|
000000103|000002164027|
000000103|000003699011|
000000103|000003659012|
000000103|000003672008|
000000103|000003659013|
000000103|000005253003|
000000103|000004630003|
000000103|000004566006|
000000103|000003699015|
000000103|000003659015|
000000103|000004543016|
000000103|000003618003|
000000103|000003607014|
000000103|000003693014|
000000103|000002164005|
000000103|000003607007|
000000103|000005265002|
000000103|000004543002|
000000103|000003693005|
000000103|000004630006|
000000103|000005265003|
000000103|000003817003|
000000103|000003618004|
000000103|000002164007|
000000103|000003659006|
000000103|000003817013|
000000103|000003817009|
000000103|000004566009|
000000103|000004630012|
000000103|000002164021|
000000103|000004846014|
000000103|000003817007|
000000103|000003693013|
000000103|000003618007|
000000103|000002164008|
000000103|000003693007|
000000103|000003659002|
000000103|000005986002|
000000103|000007313004|
000000103|000007313003|
000000103|000005294003|
000000103|000003693006|
000000103|000007313002|
000000103|000003672009|
000000103|000003699008|
000000103|000004846015|
000000103|000004630014|
000000103|000003453002|
000000103|000003672012|
000000103|000004846007|
000000103|000004566018|
000000103|000005986004|
000000103|000005294002|
000000103|000003607015|
000000103|000004543005|
000000103|000004846019|
000000103|000004543010|
000000103|000004630016|
000000103|000003659008|
000000103|000002164020|
000000103|000002164018|
000000103|000003817012|
000000103|000003699003|
000000103|000005253002|
000000104|000003817003|
000000104|000003693007|
000000104|000003618003|
000000104|000004630014|
000000104|000003817004|
000000104|000003693005|
000000104|000003699015|
000000104|000003659006|
000000104|000003618007|
000000104|000003817007|
000000104|000003693013|
000000104|000004543010|
000000104|000005294002|
000000104|000003699003|
000000104|000003672008|
000000104|000004630012|
000000104|000003659004|
000000104|000005986004|
000000104|000003699002|
000000104|000003817017|
000000104|000002164019|
000000104|000003618008|
000000104|000003817012|
000000104|000003618009|
000000104|000003699007|
000000104|000003607014|
000000104|000003699005|
000000104|000004566009|
000000104|000003618002|
000000104|000002164017|
000000104|000005986003|
000000104|000003607007|
000000104|000005265002|
000000104|000004630006|
000000104|000003607015|
000000104|000002164035|
000000104|000003817002|
000000104|000005294003|
000000104|000003618004|
000000104|000003817016|
000000104|000005986002|
000000104|000003659015|
000000104|000003817009|
000000104|000004566018|
000000104|000003699004|
000000104|000003693006|
000000104|000004630016|
000000105|000003607014|
000000105|000003817007|
000000105|000003191002|
000000105|000004630014|
000000105|000003618004|
000000105|000003607015|
000000105|000004566009|
000000105|000004630016|
000000105|000004630006|
000000105|000002164017|
000000105|000005265002|
000000105|000003817012|
000000105|000003672008|
000000105|000005986003|
000000105|000005986002|
000000105|000003699004|
000000105|000005294002|
000000105|000003699003|
000000105|000004566018|
000000105|000003817004|
000000105|000003618003|
000000105|000004566005|
000000105|000003817003|
000000105|000003699015|
000000105|000004630012|
000000105|000003693006|
000000105|000005986004|
000000105|000003699002|
000000105|000003817016|
000000105|000003618009|
000000105|000003618008|
000000105|000003693005|
000000105|000002164019|
000000105|000003659006|
000000105|000003817002|
000000105|000003699007|
000000105|000004566015|
000000105|000005294003|
000000105|000003618007|
000000105|000003607007|
000000105|000003191003|
000000105|000004543010|
000000105|000003190002|
000000105|000003659015|
000000105|000003618002|
000000105|000003693007|
000000105|000003699005|
000000105|000003693013|
000000105|000003817009|
000000105|000004566013|
000000106|000003607014|
000000106|000003618009|
000000106|000004566005|
000000106|000004566015|
000000106|000003693007|
000000106|000003190002|
000000106|000004630016|
000000106|000003693006|
000000106|000003618004|
000000106|000003618008|
000000106|000003699003|
000000106|000005986004|
000000106|000003817003|
000000106|000005265002|
000000106|000003817004|
000000106|000003618003|
000000106|000002164017|
000000106|000003693005|
000000106|000003618002|
000000106|000005294003|
000000106|000003659006|
000000106|000003699005|
000000106|000005986003|
000000106|000003817012|
000000106|000004566013|
000000106|000004630006|
000000106|000005986002|
000000106|000004630014|
000000106|000003817002|
000000106|000005294002|
000000106|000003191002|
000000106|000003191003|
000000106|000002164019|
000000106|000003607007|
000000107|000003618006|
000000107|000002164017|
000000107|000002164019|
000000107|000003618004|
000000107|000003618008|
000000107|000002164010|
000000107|000002164029|
000000107|000003672006|
000000107|000003659004|
000000108|000004566015|
000000108|000003190002|
000000108|000003191002|
000000108|000002164010|
000000108|000003618008|
000000108|000003699005|
000000108|000003618004|
000000108|000004566005|
000000108|000003191003|
000000108|000002164019|
000000108|000003672006|
000000108|000002164017|
000000108|000004566007|
000000108|000004566014|
000000108|000004566013|
000000109|000004543011|
000000109|000002164035|
000000109|000003618006|
000000109|000003618004|
000000109|000003672006|
000000109|000003618008|
000000109|000002164010|
000000110|000003672006|
000000110|000003618004|
000000110|000003618008|
000000110|000002164010|
000000110|000003618006|
000000110|000004566018|
000000110|000004543011|
000000111|000003618004|
000000111|000003672006|
000000111|000002164010|
000000111|000003618008|
000000111|000002164035|
000000111|000003618006|
000000111|000004543011|
000000112|000002164010|
000000112|000003672006|
000000113|000003618004|
000000113|000003618008|
000000113|000002164010|
000000113|000003672006|
000000114|000003618004|
000000114|000003618008|
000000114|000003672006|
000000114|000002164010|
000000115|000003659015|
000000115|000003699007|
000000115|000005986004|
000000115|000004566018|
000000115|000003817003|
000000115|000003817007|
000000115|000003693005|
000000115|000003618008|
000000115|000003618003|
000000115|000003618007|
000000115|000002164027|
000000115|000004543005|
000000115|000003607015|
000000115|000003817004|
000000115|000004630012|
000000115|000004566009|
000000115|000003659008|
000000115|000004566006|
000000115|000004630016|
000000115|000002164033|
000000115|000003672012|
000000115|000003699011|
000000115|000002164034|
000000115|000005986003|
000000115|000004543010|
000000115|000003659012|
000000115|000005294002|
000000115|000005265002|
000000115|000003817016|
000000115|000003659002|
000000115|000003699002|
000000115|000003693006|
000000115|000005265003|
000000115|000004630003|
000000115|000003693013|
000000115|000003699015|
000000115|000003672009|
000000115|000005294003|
000000115|000003618004|
000000115|000003699003|
000000115|000003693007|
000000115|000003693014|
000000115|000003607007|
000000115|000003699008|
000000115|000003817012|
000000115|000002164020|
000000115|000003453002|
000000115|000003817013|
000000115|000003817009|
000000115|000003607014|
000000115|000004630014|
000000115|000003672008|
000000115|000003659006|
000000115|000002164021|
000000115|000003817002|
000000115|000005986002|
000000115|000003699005|
000000115|000004630006|
000000116|000003618003|
000000116|000003659006|
000000116|000004630006|
000000116|000002164021|
000000116|000003672012|
000000116|000004630012|
000000116|000004566006|
000000116|000003618007|
000000116|000003699008|
000000116|000003453002|
000000116|000003659015|
000000116|000003659008|
000000116|000004846019|
000000116|000004543005|
000000116|000003817009|
000000116|000004846015|
000000116|000003659012|
000000116|000003607007|
000000116|000003607014|
000000116|000005265003|
000000116|000004846007|
000000116|000003659002|
000000116|000003693005|
000000116|000003699015|
000000116|000003607015|
000000116|000003693013|
000000116|000004630003|
000000116|000004566009|
000000116|000003817007|
000000116|000004543010|
000000116|000003672009|
000000116|000003618008|
000000116|000002164027|
000000116|000004630016|
000000116|000003672008|
000000116|000004630014|
000000116|000003817013|
000000116|000002164033|
000000116|000003693014|
000000116|000003699011|
000000116|000002164020|
000000116|000003618004|
000000117|000004846015|
000000117|000003659006|
000000117|000005986004|
000000117|000002164021|
000000117|000003693005|
000000117|000003693013|
000000117|000003817013|
000000117|000003817012|
000000117|000005294003|
000000117|000003659015|
000000117|000004543005|
000000117|000003618008|
000000117|000003659012|
000000117|000004566009|
000000117|000005986003|
000000117|000003607014|
000000117|000004846007|
000000117|000005265003|
000000117|000003672012|
000000117|000003672008|
000000117|000003618007|
000000117|000004630012|
000000117|000003817009|
000000117|000002164027|
000000117|000002164005|
000000117|000005294002|
000000117|000003607015|
000000117|000003817007|
000000117|000003453002|
000000117|000005986002|
000000117|000005253002|
000000117|000003693007|
000000117|000003699015|
000000117|000004630003|
000000117|000004566006|
000000117|000003693006|
000000117|000003659002|
000000117|000004630016|
000000117|000004543010|
000000117|000003618004|
000000117|000003699003|
000000117|000004630014|
000000117|000003817004|
000000117|000002164020|
000000117|000004630006|
000000117|000007313003|
000000117|000003699008|
000000117|000003618003|
000000117|000003817003|
000000117|000007313002|
000000117|000004846019|
000000117|000005265002|
000000117|000003693014|
000000117|000007313004|
000000117|000003817002|
000000117|000005253003|
000000117|000002164007|
000000117|000004566018|
000000117|000003699011|
000000117|000003607007|
000000117|000003672009|
000000117|000003659008|
000000118|000004630016|
000000118|000003699011|
000000118|000002164021|
000000118|000003693007|
000000118|000005294002|
000000118|000004630003|
000000118|000003618003|
000000118|000003659008|
000000118|000005265002|
000000118|000003607016|
000000118|000003699009|
000000118|000003607014|
000000118|000003817002|
000000118|000003453002|
000000118|000003659006|
000000118|000004630006|
000000118|000003672006|
000000118|000003607013|
000000118|000003699002|
000000118|000004566006|
000000118|000003699005|
000000118|000004543011|
000000118|000002164020|
000000118|000003699004|
000000118|000004846019|
000000118|000003618008|
000000118|000002164010|
000000118|000004630014|
000000118|000003699003|
000000118|000004566010|
000000118|000003817013|
000000118|000003672009|
000000118|000003693014|
000000118|000003659014|
000000118|000002164016|
000000118|000005265003|
000000118|000003817004|
000000118|000003659016|
000000118|000003607007|
000000118|000003659002|
000000118|000004846015|
000000118|000002164028|
000000118|000003817008|
000000118|000002164027|
000000118|000004566018|
000000118|000003699007|
000000118|000003699014|
000000118|000005294003|
000000118|000003672014|
000000118|000002164009|
000000118|000004543005|
000000118|000003693010|
000000118|000003693006|
000000118|000003659012|
000000118|000004630013|
000000118|000003618014|
000000119|000003672006|
000000119|000004543011|
000000119|000002164035|
000000119|000003618008|
000000119|000002164010|
000000119|000003618004|
000000120|000003618004|
000000120|000002164023|
000000120|000004543011|
000000120|000002164010|
000000120|000003618008|
000000120|000002164035|
000000120|000003672006|
000000121|000004543011|
000000121|000003672006|
000000121|000002164035|
000000121|000002164010|
000000121|000003618004|
000000121|000003618008|
000000122|000002164010|
000000122|000004543011|
000000122|000003672006|
000000122|000003618004|
000000122|000002164035|
000000122|000003618008|
000000123|000003672006|
000000123|000002164010|
000000123|000003618008|
000000123|000004543011|
000000123|000003618004|
000000123|000002164035|
000000124|000003699005|
000000124|000003618004|
000000124|000003618008|
000000124|000002164010|
000000124|000002164011|
000000124|000004566018|
000000124|000003672006|
000000125|000002164010|
000000125|000003618004|
000000125|000003618008|
000000125|000004543011|
000000125|000003672006|
000000125|000002164011|
000000125|000003699005|
000000125|000003618006|
000000125|000002164035|
000000126|000003618006|
000000126|000002164010|
000000126|000003618004|
000000126|000003672006|
000000126|000002164011|
000000126|000002164030|
000000126|000004543011|
000000126|000003618008|
000000126|000003699005|
000000126|000002164035|
000000126|000003817014|
000000127|000003699005|
000000127|000003618006|
000000127|000002164035|
000000127|000002164010|
000000127|000002164030|
000000127|000004543011|
000000127|000003672006|
000000127|000002164011|
000000127|000003618008|
000000127|000003699007|
000000127|000003618004|
000000127|000003699002|
000000128|000002164010|
000000128|000003699005|
000000128|000003618008|
000000128|000004566018|
000000128|000003618004|
000000128|000004543011|
000000128|000003618006|
000000128|000003672006|
000000129|000002164009|
000000130|000002164020|
000000130|000003693005|
000000130|000002164004|
000000130|000002164027|
000000130|000002164021|
000000130|000002164009|
000000130|000003693014|
000000131|000002164020|
000000131|000002164021|
000000131|000002164009|
000000131|000002164027|
000000131|000003453002|
000000132|000003607014|
000000132|000003607007|
000000132|000003607004|
000000132|000002164007|
000000132|000002164021|
000000132|000002164009|
000000132|000002164005|
000000132|000002164020|
000000132|000002164027|
000000132|000002164008|
000000133|000002164020|
000000133|000002164021|
000000133|000003607014|
000000133|000003607007|
000000133|000002164009|
000000133|000002164027|
000000133|000003607004|
000000134|000003180002|
000000134|000003607004|
000000134|000002164020|
000000134|000002164021|
000000134|000002164027|
000000134|000003607007|
000000134|000002164009|
000000134|000003607014|
000000135|000002164009|
000000135|000002164027|
000000135|000002164020|
000000135|000002164007|
000000135|000003607014|
000000135|000002164021|
000000135|000003607007|
000000135|000002164005|
000000136|000002164020|
000000136|000002164009|
000000136|000002164021|
000000136|000002164027|
000000136|000002164013|
000000136|000003607007|
000000136|000003607014|
000000137|000002164027|
000000137|000002164020|
000000137|000002164021|
000000137|000003607014|
000000137|000003607007|
000000137|000002164009|
000000138|000003607014|
000000138|000002164009|
000000138|000003607007|
000000138|000002164021|
000000138|000002164020|
000000138|000002164027|
000000139|000003607007|
000000139|000002164020|
000000139|000003607015|
000000139|000002164021|
000000139|000002164027|
000000139|000003607014|
000000140|000003699005|
000000140|000002164010|
000000140|000003618004|
000000140|000003618008|
000000140|000004543011|
000000140|000003672006|
000000141|000003817002|
000000141|000003817005|
000000141|000002164021|
000000141|000002164009|
000000141|000002164020|
000000141|000002164007|
000000141|000002164027|
000000141|000003817013|
000000141|000003817004|
000000141|000002164005|
000000142|000003817004|
000000142|000002164020|
000000142|000002164016|
000000142|000003817005|
000000142|000003817002|
000000142|000003817008|
000000142|000002164005|
000000142|000003817013|
000000142|000002164021|
000000142|000002164007|
000000142|000002164009|
000000142|000002164027|
000000143|000002164027|
000000143|000002164009|
000000143|000002164020|
000000143|000003817006|
000000143|000003817004|
000000143|000002164007|
000000143|000003817013|
000000143|000002164005|
000000143|000002164013|
000000143|000002164021|
000000143|000003817005|
000000143|000003817002|
000000145|000002164020|
000000145|000003817009|
000000145|000002164035|
000000145|000003817012|
000000145|000003817003|
000000145|000003817013|
000000145|000002164033|
000000145|000003817017|
000000145|000002164034|
000000145|000003817016|
000000145|000003817002|
000000145|000002164027|
000000145|000003817004|
000000145|000003817007|
000000145|000002164021|
000000146|000002164025|
000000146|000003659004|
000000146|000002164007|
000000146|000006923003|
000000146|000003659012|
000000146|000006923004|
000000146|000003659013|
000000146|000002164018|
000000146|000006923008|
000000146|000002164020|
000000146|000002164027|
000000146|000002164005|
000000146|000002164009|
000000146|000003659002|
000000146|000003659006|
000000146|000002164021|
000000146|000003659008|
000000147|000003699011|
000000147|000003699003|
000000147|000003699007|
000000147|000002164020|
000000147|000003699002|
000000147|000002164027|
000000147|000003699009|
000000147|000003699005|
000000147|000002164009|
000000147|000002164021|
000000147|000003699004|
000000148|000003618004|
000000148|000002164007|
000000148|000002164005|
000000148|000002164009|
000000148|000002164021|
000000148|000002164027|
000000148|000002164020|
000000148|000003618003|
000000149|000002164009|
000000149|000003618004|
000000149|000002164019|
000000149|000003618003|
000000149|000003618002|
000000149|000003618008|
000000149|000002164017|
000000149|000003618009|
000000150|000002164021|
000000150|000002164020|
000000150|000002164027|
000000373|000002271003|
000000373|000002271006|
000000373|000002271004|
000000373|000002271029|
000000373|000002271035|
000000373|000002271028|
000000373|000002271020|
000000373|000002271005|
000000373|000002271008|
000000373|000002271002|
000000373|000002271033|
000000373|000002271014|
000000374|000002271006|
000000374|000002271002|
000000374|000002271014|
000000374|000002271033|
000000374|000002271028|
000000374|000002271004|
000000374|000002271029|
000000374|000002271008|
000000374|000002271005|
000000374|000002271020|
000000374|000002271003|
000000374|000005809002|
000000374|000002271035|
000000375|000005810002|
000000375|000002271014|
000000375|000002271017|
000000375|000002271034|
000000375|000002271029|
000000375|000005809002|
000000375|000002271033|
000000375|000002271035|
000000375|000002271016|
000000375|000002271008|
000000375|000002271028|
000000375|000002271004|
000000375|000002271006|
000000375|000002271020|
000000375|000002271018|
000000375|000002271005|
