id|name|type|description|source_id|is_relic|faction_id|faction_name|legend|
000001656|Heavy onslaught gatling cannon|Ranged Weapons|||false|SM|Space Marines||
000001657|Icarus rocket pod|Ranged Weapons|||false|SM|Space Marines||
000001658|Macro plasma incinerator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|SM|Space Marines||
000001659|Onslaught gatling cannon|Ranged Weapons|||false|SM|Space Marines||
000001660|Redemptor fist|Melee Weapons|||false|SM|Space Marines||
000001661|Plasma exterminator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|SM|Space Marines||
000001662|Assault plasma incinerator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|SM|Space Marines||
000001663|Heavy plasma incinerator|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|SM|Space Marines||
000001664|Icarus ironhail heavy stubber|Ranged Weapons|||false|SM|Space Marines||
000001665|Ironhail heavy stubber|Ranged Weapons|||false|SM|Space Marines||
000001666|Krakstorm grenade launcher|Ranged Weapons|||false|SM|Space Marines||
000001669|Hellforged sword|Melee Weapons|||false|CSM|Chaos Space Marines||
000001680|Talisman of Burning Blood|Relics of Chaos|<span class="tooltip00544" data-tooltip-content="#tooltip_content00544" data-tooltip-anchor="#tooltip_content00544"><span class="kwb">KHORNE</span></span> model only.<br><ul><li>This model is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">perform a Heroic Intervention</a> if it is within 6" horizontally and 5" vertically of any enemy unit, instead of 3" horizontally and 5" vertically. Each time this model makes a Heroic Intervention move, provided it ends that move either closer to the closest enemy model or within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit, it can move up to 6". All other rules for <a href="/wh40k9ed/the-rules/core-rules/#2.-Heroic-Interventions">Heroic Interventions</a> still apply.</li><li>Add 1 to the bearer’s Attacks characteristic.</li><li>Each time the bearer makes a melee attack that destroys an enemy ||true|CSM|Chaos Space Marines|This talisman constantly drips with thick, bubbling gore. The air around it is so heavy with the charnel stench of the slaughterhouse that it imbues the bearer’s limbs with supernatural speed and strength - a welcome boon to those eager to claim the worthiest skulls for Khorne.|
000001681|Eye of Tzeentch|Relics of Chaos|<span class="tooltip00545" data-tooltip-content="#tooltip_content00545" data-tooltip-anchor="#tooltip_content00545"><span class="kwb">TZEENTCH</span> <span class="kwb">PSYKER</span></span> model only.<br><ul><li>Each time a <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> is made for the bearer, add 1 to that Psychic test.</li><li>Each time a Psychic test is made for the bearer, on an unmodified result of 9+, that psychic power or <a href="/wh40k9ed/the-rules/core-rules/#Performing-Psychic-Actions">psychic action</a> cannot be <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">denied</a>.</li></ul>||true|CSM|Chaos Space Marines|The Eye of Tzeentch is a relic that has been exposed to wild psychic energies for ten millennia. Sorcerers who stare into the artefact’s unblinking depths can glean the secrets of the warp, and use such knowledge to focus their own eldritch powers.|
000001682|Intoxicating Elixir|Relics of Chaos|<span class="tooltip00546" data-tooltip-content="#tooltip_content00546" data-tooltip-anchor="#tooltip_content00546"><span class="kwb">SLAANESH</span></span> model only. Once per battle, at the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, the bearer can use this Relic. If it does so, until the end of the phase:<br><ul><li>Add D3 to the Attacks characteristic of the bearer.</li><li>The bearer cannot lose more than 3 wounds this phase. Any wounds that would be lost after that point are not lost.</li></ul>||true|CSM|Chaos Space Marines|This dispenser is filled with a self-replenishing liquid that is pumped into the bearer’s bloodstream by the pint. Some say the liquid, which grants those that partake of it unholy physical power, is a nectar distilled from Slaanesh’s own pleasure gardens.|
000001685|The Black Mace|Relics of Chaos|Model with power maul, accursed crozius or accursed weapon only. This Relic replaces a power maul, accursed crozius or accursed weapon and has the following profile:||true|CSM|Chaos Space Marines|This malefic mace is said to have been cursed by each of the Daemon Primarchs. One who is struck by it instantly collapses into a mouldering pile of bones, while the curse spreads in a deadly shock wave.|
000001689|Fleshmetal Exoskeleton|Relics of Chaos|<span class="tooltip00547" data-tooltip-content="#tooltip_content00547" data-tooltip-anchor="#tooltip_content00547"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">INFANTRY</span></span> model only.<br><ul><li>Each time an attack is allocated to the bearer, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).</li><li>Each time an enemy unit shoots or fights, after it finishes making its attacks, if the bearer lost any wounds as a result of those attacks but was not destroyed, roll one D6: on a 4+, the bearer regains up to D3 wounds lost as a result of those attacks.</li></ul>||true|CSM|Chaos Space Marines|This semi-sentient bio-mechanical armature bonds with the wearer’s wargear and anatomy alike. Blades that penetrate the wearers armour blunt themselves on the hardened flesh beneath, while the warriors cabled muscles reknit in a frenzy of writhing, silvered fibres.|
000001691|Blade of the Hydra|Relics of Chaos|<span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> model with Astartes chainsword only. This Relic replaces an Astartes chainsword and has the following profile:||true|CSM|Chaos Space Marines|Ever since the Daemon Prince Gharual of the Nine Sundered Souls was bound inside this oversized chainsword, the blade has been a fiendish tool of destruction. Those with a will strong enough to control its multiple thirsting personas can cause the sawtoothed blade to shimmer into not one but several swords that gnaw and gnash with an immortal hunger.|
000001694|Fury of Deimos|Relics of Titan|Model equipped with a storm bolter or master-crafted storm bolter only. This Relic replaces a storm bolter or master-crafted storm bolter and has the following profile:||true|GK|Grey Knights|When the moon of Deimos was gifted to Titan by the Adeptus Mechanicus, it carried with it a ship loaded with some of the finest weapons the Imperium has ever created. Among them was the Fury of Deimos, a weapon crafted by the first Fabricator General of Mars in the aftermath of the Horus Heresy. Superior in accuracy, rate of fire and reliability to a lesser storm bolter, it is a relic whose secrets have long been forgotten.|
000001695|Destroyer of Crys’yllix|Relics of Titan|Model equipped with a Nemesis daemon hammer only. This Relic replaces a Nemesis daemon hammer and has the following profile:||true|GK|Grey Knights|This is the first Nemesis daemon hammer, upon which all others are based. It was forged by the legendary Reed Vanar, third Brother-Captain of the Exactors, and first used to shatter the Lord of Change known as Crys’yllix. Countless daemons have felt its wrath in the centuries since.|
000001696|Banner of Refining Flame|Relics of Titan|<span class="tooltip00548" data-tooltip-content="#tooltip_content00548" data-tooltip-anchor="#tooltip_content00548"><span class="kwb">ANCIENT</span></span> model only. The bearer can attempt to perform the following <a href="/wh40k9ed/the-rules/core-rules/#Performing-Psychic-Actions">psychic action</a>:<br><br><b>Refining Flame (Psychic Action - <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Warp Charge</a> 6):</b> In your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, the bearer can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Performing-Psychic-Actions">perform this psychic action</a>. If completed, each enemy unit within 6" of the bearer suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.||true|GK|Grey Knights|This sacred banner records the most righteous purifications performed by strike forces and individual battle-brothers throughout the Grey Knights’ history. The bearer can channel the resonance of this glorious past into their psychic attacks, blasting his foes to ash in a radiant burst of searing soulfire.|
000001697|Soul Glaive|Relics of Titan|Model equipped with a Nemesis force halberd only. This Relic replaces a Nemesis force halberd and has the following profile:||true|GK|Grey Knights|Over centuries of war, a fraction of a Grey Knight’s essence may imprint itself upon his weapon. In rare cases, this imprint is so strong that it persists after death, and another can wield the blade to combine their own psychic might with that of a fallen hero. The Soul Glaive is such a weapon, a halberd that was carried into battle by the 13th Supreme Grand Master of the Grey Knights, Lord Sylas Kalthorn, who defeated the Daemon Prince Ka laedzar in single combat.|
000001698|Domina Liber Daemonica|Relics of Titan|<ul><li>Enemy <span class="kwb">DAEMON</span> units that are set up on the battlefield as <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements</a> cannot be set up within 12" of the bearer.</li><li>The bearer has the following ability: ‘<span class="redfont">Domina Liber Daentonica (Aura)</span><b>:</b> While an enemy <span class="kwb">DAEMON</span> unit is within 6" of this model, each time a <a href="/wh40k9ed/the-rules/core-rules/#Combat-Attrition-Tests">Combat Attrition test</a> is taken for that unit, subtract 1 from that test.’</li></ul>||true|GK|Grey Knights|This tome is said to be a relic of Supreme Grand Master Janus, he who mastered all six hundred and sixty-six words of banishment, each one painstakingly recorded on its pages. In times of need a hero of the Chapter will carry this book into battle, its bindings crackling with arcane energy as the words repel warp entities and send daemons howling back into the warp.|
000001699|Cuirass of Sacrifice|Relics of Titan|<span class="tooltip00549" data-tooltip-content="#tooltip_content00549" data-tooltip-anchor="#tooltip_content00549"><span class="kwb">INFANTRY</span></span> model only.<br><ul><li>Add 1 to armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> made for the bearer.</li><li>Each time the bearer would lose a wound, roll one D6: on a 5+, that wound is not lost.</li></ul>||true|GK|Grey Knights|This inner surface of this suit of armour is etched with the names of the many allies that fought and died alongside the Grey Knights in the eternal war against the daemonic. The Cuirass is a reminder to Titan’s sons that such sacrifice must not be forgotten, and the wearer swears a solemn vow not to dishonour the names of those who have suffered such a fate whilst even an ounce of strength remains in his body.|
000001700|Bile spurt|Ranged Weapons|||false|DG|Death Guard||
000001701|Blight grenades|Ranged Weapons|||false|DG|Death Guard||
000001703|Heavy blight launcher|Ranged Weapons|||false|DG|Death Guard||
000001704|Hyper blight grenade|Ranged Weapons|||false|DG|Death Guard||
000001705|Injector pistol|Ranged Weapons|||false|DG|Death Guard||
000001706|The Lantern|Ranged Weapons|||false|DG|Death Guard||
000001707|Phosphex bombs|Ranged Weapons|||false|DG|Death Guard||
000001708|Plague belcher|Ranged Weapons|||false|DG|Death Guard||
000001709|Plagueburst mortar|Ranged Weapons|||false|DG|Death Guard||
000001710|Plague spewer|Ranged Weapons|||false|DG|Death Guard||
000001711|Plaguespitter|Ranged Weapons|||false|DG|Death Guard||
000001712|Plague sprayer|Ranged Weapons|||false|DG|Death Guard||
000001713|Plaguespurt gauntlet|Ranged Weapons|||false|DG|Death Guard||
000001714|Rothail volley gun|Ranged Weapons|||false|DG|Death Guard||
000001715|Attendants’ claws and teeth|Melee Weapons|||false|DG|Death Guard||
000001716|Balesword|Melee Weapons|||false|DG|Death Guard||
000001717|Bubotic axe|Melee Weapons|||false|DG|Death Guard||
000001718|Cursed plague bell|Melee Weapons|||false|DG|Death Guard||
000001720|Flail of corruption|Melee Weapons|||false|DG|Death Guard||
000001721|Fleshmower|Melee Weapons|||false|DG|Death Guard||
000001722|Gnashing maw|Melee Weapons|||false|DG|Death Guard||
000001723|Great plague cleaver|Melee Weapons|||false|DG|Death Guard||
000001724|Mace of contagion|Melee Weapons|||false|DG|Death Guard||
000001725|Manreaper|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.||false|DG|Death Guard||
000001726|Master-crafted manreaper|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.||false|DG|Death Guard||
000001727|Plague knife|Melee Weapons|||false|DG|Death Guard||
000001728|Plague probe|Melee Weapons|||false|DG|Death Guard||
000001730|Plaguereaper|Melee Weapons|||false|DG|Death Guard||
000001733|Silence|Melee Weapons|Each time an attack is made with this weapon, select one of the profiles below to make that attack with.||false|DG|Death Guard||
000001734|Blight launcher|Ranged Weapons|||false|DG|Death Guard||
000001735|Entropy cannon|Ranged Weapons|||false|DG|Death Guard||
000001736|Heavy slugger|Ranged Weapons|||false|DG|Death Guard||
000001737|Plaguebringer|Relics of Decay|Model equipped with a balesword, daemonic plague blade, plague knife or power sword only. This Relic replaces a balesword, daemonic plague blade, plague knife or power sword and has the following profile:||true|DG|Death Guard|This blade originally played host to the souls of a trio of Beasts of Nurgle. However, they were trapped so long that they pupated, and so now the weapon contains the souls of three Rot Flies.|
000001738|Suppurating Plate|Relics of Decay|<ul><li>The bearer has a Save characteristic of 2+.</li><li>Each time an enemy unit fights, after it makes its attacks, if the bearer lost any wounds as a result of those attacks, roll one D6: on a 2+, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.</li></ul>||true|DG|Death Guard|This bloated power armour is riddled with pipes full of corrosive pus. Whenever an enemy’s weapon so much as nicks its surface, foul fluids jet out that eat away at metal and flesh alike.|
000001741|Fugaris’ Helm|Relics of Decay|Add 3" to the range of the bearers <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> (to a maximum of 12").||true|DG|Death Guard|He who dons this helm becomes a living magnet for Daemon flies. These foul insects echo his words with the susurrus of their wings and chitinous bodies, turning his voice into a pestilential roar.|
000001742|Plague Skull of Glothila|Relics of Decay|Once per battle, at the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, the bearer can use this Relic. If it does, select one enemy unit within 6" of the bearer and roll seven D6s: for each 4-5, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>; for each 6, that unit suffers D3 mortal wounds.||true|DG|Death Guard|This oversized deaths head was once the skull of the Chaos Lord Glothila, whose dying wish was to become a weapon of purest evil.|
000001743|Twin Icarus autocannon|Ranged Weapons|||false|AdM|Adeptus Mechanicus||
000001755|Pater Cog-tooth|Arcana Mechanicum|Model equipped with an Omnissian axe only. This Relic replaces an Omnissian axe and has the following profile:||true|AdM|Adeptus Mechanicus|Legends told in binharic code claim that this axe is the first of its kind. Built on Mars, the Pater Cog-Tooth is a venerable weapon that seems to glow with an aura of power, although perhaps that is simply rad-emanations dating from the Great Cataclysm of Mars.|
000001756|Anzion’s Pseudogenetor|Arcana Mechanicum|The bearer is equipped with this Relic in addition to their other weapons. It has the following profile:||true|AdM|Adeptus Mechanicus|Appearing as a nest of mechadendrites, this device can be set to dissect a nearby alien organism with startling speed. Blood sprays, paralytic elixirs are administered, skin is peeled from muscle and muscle parted from endoskeleton. The wearer watches as his device files away observations upon the biomechanics of the foe, until the specimen collapses in a mess of viscera and bone.|
000001758|The Uncreator Gauntlet|Arcana Mechanicum|Model equipped with a power fist only. This Relic replaces a power fist and has the following profile:||true|AdM|Adeptus Mechanicus|The Uncreator Gauntlet was originally devised to reverse-engineer lost technologies. When laid upon a machine, xenotech fields are released that cause the construct’s chronology to be wound back. If the timing is accurate to the picosecond, the temporal anomaly can rejuvenate the machine to the prime of its operative lifespan - or go on to reduce it to a neatly arrayed pile of component parts, each ready for the Tech-Priest’s inspection.|
000001759|Phosphoenix|Arcana Mechanicum|Model equipped with a phosphor serpenta only. This Relic replaces a phosphor serpenta and has the following profile:||true|AdM|Adeptus Mechanicus|Having seen the horror of the living, blue-white flame of phosphex weaponry, Tech-Priest Veriliad destroyed the lone STC for the substance’s creation. Efforts to recreate it have been unsuccessful ever since. Decried as Heretic Technis by the rest of his order, Veriliad was tied to a stake and shot with the pistol known as Phosphoenix, the finest phosphex weapon ever produced.|
000001760|Raiment of the Technomartyr|Arcana Mechanicum|<ul><li>Each time the bearer would lose a wound, roll one D6: on a 5+, that wound is not lost.</li><li>In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00550" data-tooltip-content="#tooltip_content00550" data-tooltip-anchor="#tooltip_content00550"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span></span> unit within 3" of this model. Until the start of your next Command phase, each time a model in that unit makes a ranged attack, you can ignore any or all <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and Ballistic Skill modifiers.</li></ul>||true|AdM|Adeptus Mechanicus|This baroque suit of armour contains dozens of life-sustaining machine spirits that buzz within its fibre bundles like stinging insects. At a simple conjuration, these spirits swarm out to inhabit the weapons of those nearby. Guns that have been graced by one of these excitable animas can pour volleys of fire into the enemy, even when their wielders falter.|
000001761|The Skull of Elder Nikola|Arcana Mechanicum|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, roll one D6 for each enemy <span class="kwb">VEHICLE</span> unit within 12" of the bearer: on a 2-3, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>; on a 4-5, that unit suffers D3 mortal wounds; on a 6, that unit suffers 3 mortal wounds.||true|AdM|Adeptus Mechanicus|This yellowed, multi-lacquered servo-skull is perhaps the most ancient of its kind. It has been ghostdated to the early days of Mankind. Should the correct praise-psalm be sung to it, the halo of electrical power that surrounds the skull’s bony circumference will explode outwards in a ring of crackling force, scrambling the unnatural workings of enemy war engines.|
000001762|The Omniscient Mask|Arcana Mechanicum|The bearer gains the following ability:<br><br>‘<span class="redfont">The Omniscient Mask (Aura)</span><b>:</b> While a friendly <span class="tooltip00551" data-tooltip-content="#tooltip_content00551" data-tooltip-anchor="#tooltip_content00551"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, each time a model in that unit makes a melee attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.’||true|AdM|Adeptus Mechanicus|Legend has it that the wearer of the Omniscient Mask can read the souls of men. An object of great veneration amongst the Skitarii, those under its gaze fight all the harder.|
000001764|The Red Axe|Arcana Mechanicum|<span class="tooltip00552" data-tooltip-content="#tooltip_content00552" data-tooltip-anchor="#tooltip_content00552"><span class="kwb">MARS</span></span> model equipped with an Omnissian axe only. This Relic replaces an Omnissian axe and has the following profile:||true|AdM|Adeptus Mechanicus||
000001766|The Adamantine Arm|Arcana Mechanicum|<span class="tooltip00553" data-tooltip-content="#tooltip_content00553" data-tooltip-anchor="#tooltip_content00553"><span class="kwb">METALICA</span></span> model only. The bearer is equipped with this Relic in addition to their other weapons. It has the following profile:||true|AdM|Adeptus Mechanicus||
000001768|Weapon XCIX|Arcana Mechanicum|<span class="tooltip00554" data-tooltip-content="#tooltip_content00554" data-tooltip-anchor="#tooltip_content00554"><span class="kwb">RYZA</span></span> model equipped with a volkite blaster only. This Relic replaces a volkite blaster and has the following profile:||true|AdM|Adeptus Mechanicus||
000001770|Stomping feet|Melee Weapons|||false|AM|Astra Militarum||
000001771|Grot-guided bomm|Ranged Weapons|||false|ORK|Orks||
000001774|Krusha kannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|ORK|Orks||
000001776|Knarloc beak and talons|Melee Weapons|||false|TAU|T’au Empire||
000001777|Kroot bolt thrower|Ranged Weapons|||false|TAU|T’au Empire||
000001778|Twin Kroot gun|Ranged Weapons|||false|TAU|T’au Empire||
000001779|Great Knarloc beak and talons|Melee Weapons|||false|TAU|T’au Empire||
s00001780|Explorator Augury Web|Other Wargear|Enemy units that are set up on the battlefield as <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">reinforcements</a> cannot be set up within 12" of the bearer. The bearer has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 6 <span class="tooltip00322" data-tooltip-content="#tooltip_content00322" data-tooltip-anchor="#tooltip_content00322"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">INFANTRY</span></span> models instead of 10.||false|SM|Space Marines||
000001780|Firestorm scatter laser|Ranged Weapons|||false|AE|Aeldari||
000001781|Autogun|Ranged Weapons|||false|AM|Astra Militarum||
000001782|Omnissian axe|Melee Weapons|||false|AM|Astra Militarum||
000001783|Servo-arm|Melee Weapons|||false|AM|Astra Militarum||
000001784|Ripper gun (shooting)|Ranged Weapons|||false|AM|Astra Militarum||
000001785|Ripper gun (melee)|Melee Weapons|||false|AM|Astra Militarum||
000001786|The Emperor’s Benediction|Heirlooms of Conquest|<span class="tooltip00555" data-tooltip-content="#tooltip_content00555" data-tooltip-anchor="#tooltip_content00555"><span class="kwb">COMMISSAR</span></span> or <span class="tooltip00556" data-tooltip-content="#tooltip_content00556" data-tooltip-anchor="#tooltip_content00556"><span class="kwb">LORD</span> <span class="kwb">COMMISSAR</span></span> with a bolt pistol only. The Emperor’s Benediction replaces the model’s bolt pistol and has the following profile:||true|AM|Astra Militarum|Wielded by a succession of brutal, uncompromising Commissars, this masterwork bolt pistol is feared by all. Its elementary but bloodthirsty machine spirit has been blamed for a series of unfortunate ‘accidents’ on the field of battle. In spite of this, the Officio Prefectus view the Emperor’s Benediction as an artefact of some distinction – some say that it can taste cowardice even before the reprehensible act has been committed.|
000001787|The Laurels of Command|Heirlooms of Conquest|<span class="tooltip00531" data-tooltip-content="#tooltip_content00531" data-tooltip-anchor="#tooltip_content00531"><span class="kwb">OFFICER</span></span> with <a href="/wh40k9ed/factions/astra-militarum/#Voice-of-Command">Voice of Command</a> ability only. Roll a dice each time the bearer issues an order to a friendly <a href="/wh40k9ed/factions/astra-militarum/#REGIMENT-">&lt;REGIMENT&gt;</a> unit within 6" of them. On a 4+ the bearer can immediately issue another order to the same unit. This does not count towards the maximum number of orders this model may issue each turn.||true|AM|Astra Militarum|The Laurels of Command are a callous and controversial means to ensure obedience. Concealed within their peerless artistry is a band of empathic-impulsion circuitry which allows the wearer limited control over the minds of indoctrinated individuals via subliminal suggestion. Under their effects even cowards fight to the last, while orders are executed in perfect synchronisation.|
000001788|The Deathmask of Ollanius|Heirlooms of Conquest|<span class="tooltip00557" data-tooltip-content="#tooltip_content00557" data-tooltip-anchor="#tooltip_content00557"><span class="kwb">INFANTRY</span></span> model only. The bearer of this item has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. In addition, once per game, at the start of any of your turns, the bearer may immediately heal D3 wounds.||true|AM|Astra Militarum|Ollanius the Pious is the epitome of Imperial sainthood, believed martyred at the hands of Horus himself. In the millennia since his passing, Ollanius’ deathmask has been revered as a holy relic; whosoever wears this ancient artefact is granted the determination and endurance of the famous martyr himself. The mask is a terrifying piece of craftsmanship, depicting in obsidian and void- fired bronze the agonised visage of a tortured angel. It is said that, in the presence of traitors, the Deathmask will weep tears of blood.|
000001789|The Dagger of Tu’Sakh|Heirlooms of Conquest|<span class="tooltip00558" data-tooltip-content="#tooltip_content00558" data-tooltip-anchor="#tooltip_content00558"><span class="kwb">INFANTRY</span> <span class="kwb">OFFICER</span></span> model only. During deployment, you can set up the bearer and one <span class="tooltip00202" data-tooltip-content="#tooltip_content00202" data-tooltip-anchor="#tooltip_content00202"><span class="kwb">ASTRA</span> <span class="kwb">MILITARUM</span> <span class="kwb">INFANTRY</span></span> unit from your army behind enemy lines instead of placing them on the battlefield. The infantry unit must have the same <a href="/wh40k9ed/factions/astra-militarum/#REGIMENT-">&lt;REGIMENT&gt;</a> keyword as the bearer if the bearer has one. At the end of any of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a> these units can launch their daring attack – set them up within 3" of each other, anywhere on the battlefield that is wholly within 6" of any battlefield edge and more than 9" away from any enemy model||true|AM|Astra Militarum|Tu’Sakh Khan of the 2nd Attilan Rough Riders was known as a particularly cunning and bold commander, with an almost preternatural ability to find the perfect time and place to strike. On his death bed, he dictated that his ornate dagger be gifted to an ally as a gesture of respect. Over the decades since, this gifting has become tradition, each owner presenting the dagger to a fellow commander upon arrival at a new war zone. Many an owner has found themselves inspired by the rash spirit of Tu’Sakh, leading their men in daring raids deep in the heart of the enemy’s territory.|
000001790|Kurov’s Aquila|Heirlooms of Conquest|<span class="tooltip00531" data-tooltip-content="#tooltip_content00531" data-tooltip-anchor="#tooltip_content00531"><span class="kwb">OFFICERS</span></span> only. Whilst the bearer is on the battlefield, roll a D6 each time your opponent uses a Stratagem. On a 5+ you gain 1 <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Point</a>.||true|AM|Astra Militarum|General Kurov was one of the most gifted officers in Imperial history. Upon retirement, he recorded dozens of tactical treatises that were translated into vox-ghosts and uploaded into a two-headed avian servitor referred to as ‘Kurov’s Aquila’. An officer who possesses this prestigious tool can turn to it for tactical guidance. In response, the servitor’s blindfolded head will vocalise the most relevant vox-ghost in Kurov’s stentorian tones. The other head’s eyes glow above its bound-shut beak as they project a hololithic display of Kurov himself, his image flickering as it reveals the secrets of the foe.|
000001791|The Blade of Conquest|Heirlooms of Conquest|Model with power sword only. The Blade of Conquest replaces the model’s power sword and has the following profile:||true|AM|Astra Militarum|The greatest Imperial Guard commander ever to bestride the stars, Warmaster Solar Macharius reclaimed a thousand worlds for the Emperor. Upon his death he was enshrined as a saint; the six ornate blades of his subordinate generals laid upon the altar to his glory. Only one of these weapons has been reclaimed to active service. Any man who wields this sword can light a righteous fire in the hearts of his men, for they fight in the shadow of Saint Solar himself.|
000001792|Relic of Lost Cadia|Heirlooms of Conquest|<span class="tooltip00559" data-tooltip-content="#tooltip_content00559" data-tooltip-anchor="#tooltip_content00559"><span class="kwb">CADIAN</span></span> model only. Once per battle, the bearer can unveil this relic at the start of any turn. Until the end of that turn, you can re-roll hit and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 for all CADIAN units within 12" of the bearer. You can instead re-roll all failed hit and wound rolls for these units until the end of the turn if they are targeting a <span class="tooltip00560" data-tooltip-content="#tooltip_content00560" data-tooltip-anchor="#tooltip_content00560"><span class="kwb">CHAOS</span></span> unit.||true|AM|Astra Militarum|Though Cadia was destroyed by the Thirteenth Black Crusade, its most sacred artefacts live on. The most meaningful amongst the medals and skulls of fallen heroes resonates with energies of defiance and inspires those around them to acts of retribution.|
000001793|Mamorph Tuskblade|Heirlooms of Conquest|<span class="tooltip00561" data-tooltip-content="#tooltip_content00561" data-tooltip-anchor="#tooltip_content00561"><span class="kwb">CATACHAN</span></span> model with power sword only. The Mamorph Tuskblade replaces the model’s power sword and has the following profile:||true|AM|Astra Militarum|This viciously sharp blade was quenched in the blood of a Shambling Mamorph. It is said by the Jungle Fighters that the strength of that great beast – a mass of muscle and hair that can eviscerate an Ogryn with a single sweep of its oversized tusks – lives in the sword’s edge.|
000001794|Pietrov’s Mk 45|Heirlooms of Conquest|<span class="tooltip00562" data-tooltip-content="#tooltip_content00562" data-tooltip-anchor="#tooltip_content00562"><span class="kwb">VALHALLAN</span></span> model with bolt pistol only. Pietrov’s Mk 45 replaces the model’s bolt pistol and has the following profile:||true|AM|Astra Militarum|Commander Wladislaw Pietrov was well-known for the bulky Valhallan Mk 45 bolt pistol with which he dispensed rough justice – he who wields it is both inspiring and daunting to all Valhallans.|
000001795|The Armour of Graf Toschenko|Heirlooms of Conquest|<span class="tooltip00563" data-tooltip-content="#tooltip_content00563" data-tooltip-anchor="#tooltip_content00563"><span class="kwb">VOSTROYAN</span> <span class="kwb">INFANTRY</span></span> model only. Increase the model’s Toughness characteristic to 4 and Save characteristic to 2+.||true|AM|Astra Militarum|Toschenko, famous throughout the Firstborn for his indomitability against the T’au during the Nimbosa crusade, wore ornate augmetic armour that has since been passed to a dozen spiritual descendants.|
000001796|Skull Mask of Acheron|Heirlooms of Conquest|<span class="tooltip00564" data-tooltip-content="#tooltip_content00564" data-tooltip-anchor="#tooltip_content00564"><span class="kwb">ARMAGEDDON</span> <span class="kwb">CHARACTER</span></span> only. Enemy units within 3" of the bearer suffer a -1 penalty to their Leadership. <a href="/wh40k9ed/factions/orks">ORK</a> units suffer a -2 penalty instead.||true|AM|Astra Militarum|Possessing an almost totemic quality, the Skull Mask has been worn by a succession of Steel Legion commanders – he who dons it puts aside his identity, but carries a fell reputation as a killer of xenos.|
