datasheet_id|line|ability_id|is_index_wargear|cost|model|
000000566|2|000004698|false|||
000000566|3|000004735|false|||
000000566|4|000000853|false|||
000000566|5|000000946|false|||
000000566|6|000000947|false|||
000000566|7|000004739|false|||
000000567|1|000000843|false|||
000000567|2|000004698|false|||
000000567|3|000000951|false|||
000000567|4|000004792|false|||
000000567|5|000000952|false|||
000000568|1|000000954|false|||
000000568|2|000000955|false|||
000000568|3|000000965|false|||
000000568|4|000000963|false|||
000000568|5|000000964|false|||
000000568|6|000000962|false|||
000000569|1|000000954|false|||
000000569|2|000000955|false|||
000000569|3|000000999|false|||
000000569|4|000000967|false|0||
000000569|5|000000966|false|||
000000570|1|000000954|false|||
000000570|2|000000955|false|||
000000570|3|000000969|false|||
000000570|4|000000970|false|||
000000570|5|000000971|false|||
000000571|1|000000954|false|||
000000571|2|000000955|false|||
000000571|3|000000972|false|||
000000571|4|000000973|false|||
000000571|5|000000974|false|||
000000572|1|000000954|false|||
000000572|2|000000955|false|||
000000572|3|000000975|false|||
000000572|4|000003703|false|||
000000572|5|000000977|false|||
000000572|6|000000979|false|||
000000572|7|000000978|false|||
000000573|1|000000954|false|||
000000573|2|000000955|false|||
000000573|3|000000980|false|||
000000573|4|000000981|false|||
000000573|5|000000982|false|||
000000573|6|000000983|false|||
000000574|1|000000954|false|||
000000574|2|000000955|false|||
000000574|3|000000984|false|||
000000574|4|000000986|false|||
000000574|5|000000985|false|||
000000574|6|000000987|false|||
000000575|1|000000954|false|||
000000575|2|000000955|false|||
000000575|3|000000990|false|||
000000575|4|000000991|false|||
000000575|5|000000988|false|||
000000575|6|000000989|false|||
000000575|7|000000992|false|||
000000576|1|000000954|false|||
000000576|2|000000955|false|||
000000576|3|000000993|false|||
000000576|4|000000996|false|||
000000576|5|000000995|false|||
000000576|6|000000994|false|||
000000577|1|000000954|false|||
000000577|2|000000955|false|||
000000577|3|000000999|false|||
000000577|4|000000998|false|0||
000000578|1|000000954|false|||
000000578|2|000000955|false|||
000000578|3|000000999|false|||
000000578|4|000001001|false|||
000000578|5|000000998|false|0||
000000578|6|000001002|false|||
000000578|7|000001000|false|0||
000000579|1|000000954|false|||
000000579|2|000000955|false|||
000000579|3|000000999|false|||
000000579|4|000003926|false|||
000000579|5|000000998|false|0||
000000579|6|000003927|false|0||
000000579|7|000001003|false|||
000000579|8|000003928|false|0||
000000580|1|000000954|false|||
000000580|2|000000955|false|||
000000580|3|000000999|false|||
000000580|4|000002441|false|||
000000580|5|000001004|false|||
000000581|1|000000954|false|||
000000581|2|000000955|false|||
000000581|3|000001005|false|||
000000581|4|000001006|false|||
000000581|5|000001007|false|||
000000582|1|000000954|false|||
000000582|2|000000955|false|||
000000582|3|000001008|false|||
000000582|4|000001009|false|||
000000582|5|000001010|false|||
000000583|1|000000954|false|||
000000583|2|000000955|false|||
000000583|3|000001008|false|||
000000583|4|000001009|false|||
000000583|5|000001010|false|||
000000583|6|000001004|false|||
000000584|1|000000954|false|||
000000584|2|000000955|false|||
000000584|3|000001013|false|||
000000584|4|000001011|false|||
000000585|1|000000954|false|||
000000585|2|000000955|false|||
000000585|3|000001009|false|||
000000585|4|000001012|false|||
000000586|1|000000954|false|||
000000586|2|000000955|false|||
000000586|3|000001013|false|||
000000586|4|000001014|false|||
000000586|5|000001011|false|||
000000587|1|000000954|false|||
000000587|2|000000955|false|||
000000587|3|000001004|false|||
000000587|4|000001009|false|||
000000587|5|000001012|false|||
000000588|1|000000954|false|||
000000588|2|000000955|false|||
000000588|3|000001009|false|||
000000588|4|000001015|false|||
000000589|1|000000954|false|||
000000589|2|000000955|false|||
000000589|3|000001016|false|||
000000590|1|000000954|false|||
000000590|2|000000955|false|||
000000591|1|000000954|false|||
000000591|2|000000955|false|||
000000591|3|000001014|false|||
000000592|1|000000954|false|||
000000592|2|000000955|false|||
000000592|3|000001017|false|||
000000592|4|000001018|false|||
000000593|1|000000954|false|||
000000593|2|000000955|false|||
000000593|3|000001020|false|||
000000593|4|000001019|false|||
000000593|5|000001021|false|5||
000000594|1|000000954|false|||
000000594|2|000000955|false|||
000000594|3|000001023|false|||
000000594|4|000001024|false|||
000000594|5|000001022|false|0||
000000595|1|000000954|false|||
000000595|2|000000955|false|||
000000595|3|000001025|false|||
000000595|4|000001026|false|||
000000595|5|000001027|false|0||
000000595|6|000001028|false|||
000000596|1|000000954|false|||
000000596|2|000000955|false|||
000000596|3|000001029|false|||
000000596|4|000001030|false|||
000000597|1|000000954|false|||
000000597|2|000001031|false|||
000000598|1|000000954|false|||
000000598|2|000001032|false|||
000000598|3|000001033|false|0||
000000599|1|000001034|false|||
000000599|2|000002444|false|||
000000599|3|000001036|false|||
000000600|1|000000954|false|||
000000600|2|000000955|false|||
000000600|3|000001039|false|||
000000600|4|000001040|false|||
000000600|5|000001038|false|||
000000600|6|000001037|false|||
000000601|1|000000954|false|||
000000601|2|000000955|false|||
000000601|3|000002442|false|||
000000601|4|000001043|false|||
000000601|5|000001041|false|||
000000601|6|000001042|false|||
000000602|1|000000954|false|||
000000602|2|000000955|false|||
000000602|3|000001014|false|||
000000602|4|000001044|false|||
000000602|5|000001045|false|||
000000603|1|000001046|false|||
000000603|2|000000055|false|||
000000603|3|000000056|false|||
000000603|4|000001047|false|||
000000603|5|000001048|false|||
000000604|1|000001046|false|||
000000604|2|000001048|false|||
000000604|3|000000056|false|||
000000604|4|000001047|false|||
000000604|5|000001049|false|||
000000604|6|000000055|false|||
000000605|1|000001050|false|||
000000605|2|000001051|false|||
000000606|1|000001046|false|||
000000606|2|000001053|false|10||
000000606|3|000000056|false|||
000000606|4|000001052|false|||
000000606|5|000001048|false|||
000000606|6|000000055|false|||
000000607|1|000000954|false|||
000000607|2|000001054|false|||
000000607|3|000001055|false|||
000000608|1|000000954|false|||
000000608|2|000000955|false|||
000000608|3|000001056|false|||
000000608|4|000001057|false|||
000000609|1|000001036|false|||
000000609|2|000001035|false|||
000000610|1|000001036|false|||
000000610|2|000001035|false|||
000000610|3|000002443|false|||
000000611|1|000001036|false|||
000000611|2|000001035|false|||
000000612|1|000000954|false|||
000000612|2|000000955|false|||
000000612|3|000001058|false|||
000000612|4|000001059|false|||
000000612|5|000001060|false|||
000000613|1|000000954|false|||
000000614|1|000000954|false|||
000000614|2|000001061|false|15||
000000614|3|000001062|false|||
000000614|4|000001063|false|||
000000615|1|000000954|false|||
000000615|2|000000955|false|||
000000615|3|000001064|false|||
000000615|4|000001065|false|||
000000615|5|000005123|false|||
000000616|1|000000954|false|||
000000616|2|000000955|false|||
000000616|3|000001066|false|||
000000616|4|000001067|false|||
000000616|5|000001068|false|||
000000617|1|000000954|false|||
000000617|2|000005129|false|||
000000617|3|000001069|false|||
000000618|1|000001036|false|||
000000618|2|000005124|false|||
000000618|3|000005125|false|||
000000618|4|000000958|false|5||
000000618|5|000000959|false|10||
000000618|6|000000960|false|10||
000000618|7|000000961|false|10||
000000619|1|000001036|false|||
000000619|2|000001072|false|||
000000620|1|000005126|false|||
000000620|2|000005127|false|||
000000620|3|000001036|false|||
000000620|4|000005128|false|||
000000620|5|000000958|false|5||
000000620|6|000000959|false|10||
000000620|7|000000960|false|10||
000000620|8|000000961|false|10||
000000621|1|000005133|false|||
000000621|2|000001036|false|||
000000621|3|000005134|false|||
000000622|1|000005133|false|||
000000622|2|000001036|false|||
000000622|3|000005135|false|||
000000623|1|000000055|false|||
000000623|2|000000056|false|||
000000623|3|000001046|false|||
000000623|4|000005130|false|||
000000623|5|000005131|false|||
000000623|6|000005132|false|||
000000623|7|000000958|false|5||
000000624|1|000000055|false|||
000000624|2|000000056|false|||
000000624|3|000001046|false|||
000000624|4|000005117|false|||
000000624|5|000000958|false|5||
000000625|1|000000055|false|||
000000625|2|000000056|false|||
000000625|3|000001046|false|||
000000625|4|000005118|false|||
000000625|5|000005119|false|||
000000625|6|000000958|false|5||
000000625|7|000000959|false|10||
000000625|8|000005120|false|||
000000626|1|000000055|false|||
000000626|2|000000056|false|||
000000626|3|000001046|false|||
000000626|4|000005118|false|||
000000626|5|000005119|false|||
000000626|6|000000958|false|5||
000000626|7|000000959|false|10||
000000626|8|000005120|false|||
000000627|1|000000954|false|||
000000627|2|000001063|false|||
000000627|3|000001084|false|||
000000627|4|000001085|false|||
000000627|5|000005136|false|||
000000627|6|000001061|false|15||
000000628|1|000000954|false|||
000000628|2|000001089|false|||
000000628|3|000005140|false|||
000000628|4|000005137|false|||
000000628|5|000005138|false|||
000000629|1|000001014|false|||
000000629|2|000001091|false|||
000000629|3|000005115|false|||
000000630|1|000000954|false|||
000000630|2|000000955|false|||
000000630|3|000005122|false|||
000000630|4|000001093|false|||
000000630|5|000001095|false|||
000000630|6|000001096|false|||
000000630|7|000001094|false|||
000000631|1|000000954|false|||
000000631|2|000005141|false|||
000000631|3|000005140|false|||
000000631|4|000005139|false|||
000000632|1|000001091|false|||
000000632|2|000005115|false|||
000000633|1|000001091|false|||
000000633|2|000005115|false|||
000000634|1|000005360|false|||
000000634|2|000001104|false|||
000000634|3|000005367|false|||
000000634|4|000005368|false|||
000000638|1|000001120|false|||
000000638|2|000001113|false|||
000000638|3|000001109|false|||
000000639|1|000005360|false|||
000000639|2|000001105|false|||
000000639|3|000001104|false|||
000000639|4|000001114|false|||
000000639|5|000001115|false|||
000000639|6|000001116|false|||
000000640|1|000005360|false|||
000000640|2|000001104|false|||
000000640|3|000005372|false|||
000000640|4|000001118|false|||
000000640|5|000001119|false|||
000000640|6|000005373|false|||
000000640|7|000002760|false|||
000000640|8|000005425|false|||
000000641|1|000005360|false|||
000000641|2|000005361|false|||
000000641|3|000001104|false|||
000000641|4|000001121|false|||
000000641|5|000005371|false|||
000000642|1|000005360|false|||
000000642|2|000005361|false|||
000000642|3|000001104|false|||
000000642|4|000002761|false|||
000000642|5|000005375|false|||
000000642|6|000005376|false|||
000000642|7|000001123|false|||
000000642|8|000001124|false|||
000000642|9|000001125|false|||
000000642|10|000002762|false|||
000000643|1|000005360|false|||
000000643|2|000001104|false|||
000000643|3|000001128|false|||
000000643|4|000005374|false|||
000000643|5|000001126|false|||
000000643|6|000002759|false|||
000000643|7|000001127|false|||
000000644|1|000005360|false|||
000000644|2|000001104|false|||
000000645|1|000001104|false|||
000000646|1|000005360|false|||
000000646|2|000001105|false|||
000000646|3|000001104|false|||
000000646|4|000001129|false|||
000000646|5|000001116|false|||
000000647|1|000001104|false|||
000000647|2|000001105|false|||
000000647|3|000003931|false|||
000000647|4|000001116|false|||
000000648|1|000005360|false|||
000000648|2|000001104|false|||
000000648|3|000001130|false|||
000000648|4|000002759|false|||
000000649|1|000005360|false|||
000000649|2|000001104|false|||
000000649|3|000001131|false|||
000000649|4|000001132|false|||
000000649|5|000005382|false|||
000000649|6|000005383|false|||
000000650|1|000005360|false|||
000000650|2|000005361|false|||
000000650|3|000001104|false|||
000000651|1|000005360|false|||
000000651|2|000005361|false|||
000000651|3|000001104|false|||
000000652|1|000005360|false|||
000000652|2|000001105|false|||
000000652|3|000001104|false|||
000000652|4|000005384|false|||
000000652|5|000005385|false|||
000000652|6|000005386|false|||
000000653|1|000005387|false|||
000000653|2|000002763|false|||
000000654|1|000005387|false|||
000000654|2|000001135|false|||
000000655|1|000005387|false|||
000000656|1|000005360|false|||
000000656|2|000001104|false|||
000000656|3|000001136|false|||
000000656|4|000002764|false|||
000000656|5|000001137|false|||
000000656|6|000001138|false|||
000000656|7|000002756|false|||
000000656|8|000002757|false|||
000000656|9|000005366|false|||
000000656|10|000002758|false|||
000000657|1|000005360|false|||
000000657|2|000001104|false|||
000000657|3|000001136|false|||
000000657|4|000001140|false|||
000000657|5|000002764|false|||
000000657|6|000001141|false|||
000000657|7|000002756|false|||
000000657|8|000002757|false|||
000000658|1|000005360|false|||
000000658|2|000001105|false|||
000000658|3|000001104|false|||
000000658|4|000001144|false|||
000000658|5|000001142|false|||
000000658|6|000001143|false|||
000000659|1|000005360|false|||
000000659|2|000001105|false|||
000000659|3|000001104|false|||
000000659|4|000001145|false|||
000000660|1|000001104|false|||
000000660|2|000005390|false|||
000000660|3|000001137|false|||
000000660|4|000005391|false|||
000000660|5|000005392|false|||
000000660|6|000005393|false|||
000000661|1|000001104|false|||
000000661|2|000005390|false|||
000000661|3|000001137|false|||
000000661|4|000005391|false|||
000000661|5|000005392|false|||
000000661|6|000005393|false|||
000000661|7|000001146|false|||
000000662|1|000005360|false|||
000000662|2|000001104|false|||
000000662|3|000001147|false|||
000000662|4|000001148|false|||
000000663|1|000005360|false|||
000000663|2|000005361|false|||
000000663|3|000001104|false|||
000000663|4|000001149|false|||
000000664|1|000005360|false|||
000000664|2|000005361|false|||
000000664|3|000001104|false|||
000000664|4|000001149|false|||
000000664|5|000005388|false|||
000000664|6|000001150|false|||
000000665|1|000005360|false|||
000000665|2|000001104|false|||
000000665|3|000001137|false|||
000000665|4|000002764|false|||
000000665|5|000001151|false|||
000000665|6|000002756|false|||
000000665|7|000002757|false|||
000000665|8|000005366|false|||
000000666|1|000001104|false|||
000000666|2|000002764|false|||
000000666|3|000001137|false|||
000000666|4|000001151|false|||
000000667|1|000001104|false|||
000000667|2|000001136|false|||
000000667|3|000002764|false|||
000000667|4|000005100|false|||
000000667|5|000005101|false|||
000000667|6|000005102|false|||
000000667|7|000005103|false|||
000000668|1|000001165|false|||
000000668|2|000001161|false|||
000000668|3|000002793|false|||
000000669|1|000001158|false|||
000000669|2|000001165|false|||
000000669|3|000001166|false|||
000000669|4|000001162|false|||
000000670|1|000001158|false|||
000000670|2|000001163|false|||
000000670|3|000001166|false|||
000000670|4|000001165|false|||
000000670|5|000001164|false|||
000000671|1|000001158|false|||
000000671|2|000001165|false|||
000000671|3|000001166|false|||
000000671|4|000001167|false|||
000000672|1|000002795|false|||
000000672|2|000001168|false|||
000000672|3|000002796|false|||
000000672|4|000001169|false|||
000000672|5|000001165|false|||
000000673|1|000002793|false|||
000000673|2|000001171|false|||
000000673|3|000001161|false|||
000000673|4|000001172|false|||
000000674|1|000001173|false|||
000000674|2|000001174|false|||
000000674|3|000001175|false|||
000000674|4|000001172|false|||
000000674|5|000001176|false|||
000000675|1|000002798|false|||
000000675|2|000001175|false|||
000000675|3|000002799|false|||
000000675|4|000001178|false|||
000000676|1|000001179|false|||
000000676|2|000001183|false|||
000000676|3|000001181|false|||
000000676|4|000001182|false|||
000000676|5|000003506|false|||
000000677|1|000001179|false|||
000000677|2|000001184|false|||
000000677|3|000003507|false|||
000000677|4|000001185|false|||
000000677|5|000003508|false|||
000000677|6|000003506|false|||
000000678|1|000001179|false|||
000000678|2|000001186|false|||
000000678|3|000001187|false|||
000000678|4|000003705|false|||
000000678|5|000003509|false|||
000000678|6|000001188|false|||
000000678|7|000001189|false|||
000000679|1|000001191|false|||
000000679|2|000001192|false|||
000000679|3|000001193|false|||
000000680|1|000002353|false|||
000000680|2|000001195|false|||
000000680|3|000000165|false|||
000000680|4|000001197|false|||
000000680|5|000001196|false|||
000000681|1|000001198|false|||
000000682|1|000001191|false|||
000000682|2|000001192|false|||
000000683|1|000001199|false|5||
000000683|2|000001200|false|5||
000000683|3|000001201|false|5||
000000684|1|000001201|false|5||
000000687|1|000001201|false|5||
000000688|1|000002385|false|||
000000689|1|000001202|false|||
000000690|1|000001203|false|||
000000690|2|000001204|false|||
000000690|3|000002400|false|||
000000691|1|000001203|false|||
000000691|2|000002400|false|||
000000692|1|000001205|false|||
000000692|2|000004887|false|||
000000693|1|000001206|false|||
000000694|1|000001207|false|||
000000694|2|000001208|false|||
000000694|3|000001209|false|||
000000695|1|000001209|false|||
000000695|2|000001210|false|||
000000695|3|000000165|false|||
000000696|1|000001210|false|||
000000696|2|000000165|false|||
000000696|3|000001209|false|||
000000697|1|000001210|false|||
000000697|2|000000165|false|||
000000697|3|000001209|false|||
000000698|1|000001210|false|||
000000698|2|000000165|false|||
000000699|1|000001211|false|||
000000699|2|000000165|false|||
000000699|3|000001212|false|||
000000700|1|000002353|false|||
000000700|2|000001209|false|||
000000700|3|000001214|false|||
000000700|4|000000165|false|||
000000700|5|000001197|false|||
000000702|1|000001216|false|||
000000702|2|000000165|false|||
000000702|3|000001217|false|||
000000703|1|000001219|false|||
000000703|2|000001218|false|||
000000703|3|000000165|false|||
000000703|4|000001217|false|||
000000704|1|000001220|false|||
000000704|2|000000165|false|||
000000704|3|000001217|false|||
000000705|1|000001219|false|||
000000705|2|000001221|false|||
000000705|3|000000165|false|||
000000705|4|000001217|false|||
000000706|1|000001220|false|||
000000706|2|000000165|false|||
000000706|3|000001217|false|||
000000707|1|000001220|false|||
000000707|2|000000165|false|||
000000707|3|000001217|false|||
000000707|4|000001222|false|||
000000708|1|000001219|false|||
000000708|2|000001223|false|||
000000708|3|000000165|false|||
000000708|4|000001217|false|||
000000709|1|000001220|false|||
000000709|2|000000165|false|||
000000709|3|000001217|false|||
000000710|1|000001191|false|||
000000710|2|000001224|false|||
000000710|3|000001225|false|||
000000710|4|000001226|false|||
000000711|1|000001227|false|||
000000711|2|000001228|false|||
000000711|3|000001229|false|||
000000712|1|000002353|false|||
000000712|2|000001231|false|||
000000712|3|000001233|false|||
000000712|4|000001197|false|||
000000712|5|000001195|false|||
000000712|6|000001232|false|||
000000713|1|000001191|false|||
000000713|2|000001234|false|||
000000713|3|000001235|false|||
000000713|4|000001236|false|||
000000713|5|000001237|false|||
000000714|1|000001238|false|||
000000715|1|000001239|false|||
000000715|2|000001192|false|||
000000715|3|000001240|false|||
000000716|1|000001239|false|||
000000716|2|000001240|false|||
000000717|1|000001239|false|||
000000717|2|000001241|false|||
000000717|3|000001242|false|||
000000717|4|000001243|false|||
000000717|5|000001240|false|||
000000718|1|000001191|false|||
000000718|2|000001244|false|5||
000000718|3|000001245|false|||
000000719|1|000001246|false|||
000000719|2|000001247|false|5||
000000719|3|000001199|false|5||
000000719|4|000001201|false|5||
000000720|1|000001246|false|||
000000720|2|000001201|false|5||
000000721|1|000001206|false|||
000000722|1|000002398|false|||
000000723|1|000001250|false|0||
000000723|2|000001251|false|0||
000000723|3|000002399|false|||
000000724|1|000001252|false|||
000000724|2|000001253|false|||
000000724|3|000001254|false|||
000000725|1|000001255|false|||
000000725|2|000001256|false|||
000000725|3|000001257|false|||
000000726|1|000001258|false|||
000000726|2|000001259|false|||
000000727|1|000001209|false|||
000000727|2|000001260|false|||
000000727|3|000000203|false|||
000000727|4|000002401|false|||
000000727|5|000000196|false|||
000000727|6|000000200|false|||
000000727|7|000000199|false|||
000000727|8|000001261|false|||
000000728|1|000004887|false|||
000000728|2|000004888|false|||
000000728|3|000004889|false|||
000000729|1|000001264|false|||
000000729|2|000001262|false|||
000000729|3|000001204|false|||
000000729|4|000001297|false|||
000000730|1|000001266|false|||
000000730|2|000004950|false|||
000000730|3|000001268|false|||
000000730|4|000004951|false|||
000000731|1|000004887|false|||
000000731|2|000004903|false|||
000000731|3|000004904|false|||
000000733|1|000001272|false|||
000000733|2|000004949|false|||
000000735|1|000001204|false|||
000000735|2|000002400|false|||
000000735|3|000001209|false|||
000000735|4|000004896|false|||
000000736|1|000001274|false|||
000000736|2|000001275|false|||
000000737|1|000001275|false|||
000000737|2|000001274|false|||
000000738|1|000001209|false|||
000000738|2|000004887|false|||
000000738|3|000004930|false|||
000000739|1|000001209|false|||
000000739|2|000004887|false|||
000000739|3|000004931|false|||
000000740|1|000001209|false|||
000000740|2|000004887|false|||
000000740|3|000004937|false|||
000000741|1|000004926|false|||
000000741|2|000004927|false|||
000000741|3|000004928|false|||
000000742|1|000004897|false|||
000000742|2|000001279|false|||
000000743|1|000004935|false|||
000000744|1|000004887|false|||
000000744|2|000001209|false|||
000000744|3|000004898|false|||
000000745|1|000004929|false|||
000000746|1|000004936|false|||
000000747|1|000004897|false|||
000000747|2|000004899|false|||
000000751|1|000004887|false|||
000000751|2|000004933|false|||
000000752|1|000004887|false|||
000000752|2|000004934|false|||
000000753|1|000004887|false|||
000000753|2|000004932|false|||
000000754|1|000004887|false|||
000000754|2|000004938|false|||
000000755|1|000004897|false|||
000000755|2|000004900|false|||
000000756|1|000004939|false|||
000000757|1|000004940|false|||
000000758|1|000004901|false|||
000000758|2|000001310|false|||
000000758|3|000001308|false|20||
000000759|1|000001204|false|||
000000759|2|000002400|false|||
000000759|3|000004895|false|||
000000760|1|000001209|false|||
000000760|2|000004887|false|||
000000760|3|000004902|false|||
000000761|1|000001209|false|||
000000761|2|000004887|false|||
000000761|3|000004941|false|||
000000762|1|000004960|false|||
000000762|2|000004961|false|||
000000763|1|000001217|false|||
000000763|2|000004887|false|||
000000763|3|000004959|false|||
000000764|1|000004887|false|||
000000764|2|000001217|false|||
000000764|3|000004908|false|||
000000766|1|000001217|false|||
000000766|2|000004887|false|||
000000766|3|000004954|false|||
000000767|1|000004887|false|||
000000767|2|000001217|false|||
000000767|3|000004909|false|||
000000768|1|000004887|false|||
000000768|2|000001217|false|||
000000768|3|000004910|false|||
000000768|4|000004911|false|||
000000769|1|000001217|false|||
000000769|2|000004887|false|||
000000769|3|000004952|false|||
000000770|1|000004887|false|||
000000770|2|000001217|false|||
000000770|3|000004912|false|||
000000771|1|000001217|false|||
000000771|2|000004887|false|||
000000771|3|000004952|false|||
000000772|1|000001217|false|||
000000772|2|000004887|false|||
000000772|3|000004952|false|||
000000773|1|000000196|false|||
000000773|2|000000200|false|||
000000773|3|000000199|false|||
000000773|4|000004956|false|||
000000773|5|000001332|false|||
000000773|6|000001333|false|||
000000774|1|000000196|false|||
000000774|2|000000200|false|||
000000774|3|000000199|false|||
000000774|4|000001332|false|||
000000774|5|000004957|false|||
000000775|1|000001217|false|||
000000775|2|000004887|false|||
000000775|3|000004953|false|||
000000775|4|000004955|false|||
000000776|1|000001217|false|||
000000776|2|000004887|false|||
000000776|3|000004953|false|||
000000777|1|000001217|false|||
000000777|2|000004887|false|||
000000777|3|000004942|false|||
000000778|1|000000196|false|||
000000778|2|000000199|false|||
000000778|3|000000203|false|||
000000778|4|000000200|false|||
000000778|5|000004906|false|||
000000779|1|000000196|false|||
000000779|2|000000199|false|||
000000779|3|000000200|false|||
000000779|4|000000203|false|||
000000779|5|000004945|false|||
000000780|1|000000196|false|||
000000780|2|000000200|false|||
000000780|3|000000199|false|||
000000780|4|000004943|false|||
000000781|1|000000196|false|||
000000781|2|000000200|false|||
000000781|3|000000199|false|||
000000781|4|000004944|false|||
000000782|1|000000196|false|||
000000782|2|000000200|false|||
000000782|3|000000199|false|||
000000782|4|000004946|false|||
000000783|1|000000196|false|||
000000783|2|000000199|false|||
000000783|3|000000200|false|||
000000783|4|000000203|false|||
000000783|5|000004948|false|||
000000784|1|000000196|false|||
000000784|2|000000199|false|||
000000784|3|000000200|false|||
000000784|4|000000203|false|||
000000784|5|000004947|false|||
000000785|1|000004913|false|||
000000785|2|000004914|false|||
000000785|3|000004915|false|||
000000785|4|000004916|false|||
000000785|5|000004917|false|||
000000786|1|000004918|false|||
000000786|2|000004919|false|||
000000786|3|000004920|false|||
000000838|1|000001387|false|||
000000838|2|000001389|false|||
000000838|3|000005488|false|||
000000838|4|000001392|false|||
000000838|5|000005489|false|||
000000838|6|000001391|false|||
000000838|7|000001390|false|||
000000839|1|000001387|false|||
000000839|2|000001394|false|||
000000839|3|000001389|false|||
000000839|4|000005490|false|||
000000840|1|000001387|false|||
000000840|2|000005491|false|||
000000840|3|000001394|false|||
000000840|4|000005497|false|||
000000840|5|000005493|false|||
000000841|1|000001387|false|||
000000841|2|000001399|false|||
000000841|3|000005499|false|||
000000842|1|000001387|false|||
000000842|2|000005499|false|||
000000842|3|000001399|false|||
000000843|1|000001387|false|||
000000843|2|000001401|false|||
000000843|3|000005500|false|||
000000843|4|000001403|false|||
000000843|5|000001402|false|||
000000844|1|000001387|false|||
000000844|2|000001401|false|||
000000844|3|000005500|false|||
000000844|4|000001403|false|||
000000844|5|000005501|false|||
000000845|1|000001387|false|||
000000845|2|000001405|false|||
000000845|3|000001404|false|||
000000845|4|000001406|false|||
000000846|1|000001387|false|||
000000846|2|000001389|false|||
000000846|3|000001407|false|||
000000846|4|000005502|false|||
000000846|5|000005503|false|||
000000846|6|000005504|false|||
000000847|1|000001387|false|||
000000847|2|000001399|false|||
000000847|3|000001409|false|||
000000848|1|000005485|false|||
000000848|2|000001399|false|||
000000848|3|000005498|false|||
000000848|4|000001411|false|||
000000848|5|000001410|false|||
000000849|1|000005485|false|||
000000849|2|000001399|false|||
000000849|3|000001412|false|||
000000849|4|000001411|false|||
000000849|5|000001410|false|||
000000850|1|000005485|false|||
000000850|2|000005508|false|||
000000850|3|000005505|false|||
000000850|4|000005506|false|||
000000850|5|000005507|false|||
000000851|1|000005485|false|||
000000851|2|000005509|false|||
000000851|3|000005508|false|||
000000851|4|000005510|false|||
000000852|1|000005485|false|||
000000852|2|000001399|false|||
000000852|3|000001416|false|||
000000852|4|000001415|false|||
000000853|1|000005485|false|||
000000853|2|000001399|false|||
000000853|3|000001416|false|||
000000853|4|000001417|false|||
000000853|5|000001415|false|||
000000854|1|000005485|false|||
000000854|2|000001418|false|||
000000854|3|000001421|false|||
000000854|4|000001419|false|||
000000854|5|000001415|false|||
000000855|1|000001423|false|||
000000855|2|000001424|false|||
000000855|3|000003491|false|||
000000855|4|000006003|false|||
000000856|1|000001423|false|||
000000856|2|000001424|false|||
000000856|3|000003491|false|||
000000856|4|000006003|false|||
000000857|1|000001423|false|||
000000857|2|000001424|false|||
000000857|3|000003491|false|||
000000857|4|000006003|false|||
000000858|1|000001423|false|||
000000858|2|000001424|false|||
000000858|3|000003491|false|||
000000858|4|000006003|false|||
000000859|1|000001423|false|||
000000859|2|000001424|false|||
000000859|3|000003491|false|||
000000859|4|000006003|false|||
000000860|1|000003491|false|||
000000860|2|000001423|false|||
000000860|3|000003492|false|||
000000860|4|000006003|false|||
000000861|1|000003491|false|||
000000861|2|000001423|false|||
000000861|3|000003493|false|||
000000861|4|000006003|false|||
000000862|1|000003491|false|||
000000862|2|000001434|false|||
000000862|3|000001432|false|||
000000862|4|000003494|false|||
000000862|5|000006003|false|||
000000863|1|000003491|false|||
000000863|2|000001423|false|||
000000863|3|000003495|false|||
000000863|4|000006003|false|||
000000864|1|000003491|false|||
000000864|2|000003496|false|||
000000864|3|000001437|false|||
000000864|4|000006003|false|||
000000865|1|000003491|false|||
000000865|2|000001432|false|||
000000865|3|000003497|false|||
000000865|4|000001439|false|||
000000865|5|000006003|false|||
000000866|1|000003491|false|||
000000866|2|000001432|false|||
000000866|3|000001439|false|||
000000866|4|000003498|false|||
000000866|5|000006003|false|||
000000867|1|000004971|false|||
000000867|2|000001444|false|||
000000867|3|000004972|false|||
000000867|4|000001446|false|||
000000868|1|000004971|false|||
000000868|2|000004972|false|||
000000868|3|000005381|false|||
000000869|1|000001451|false|||
000000869|2|000004974|false|||
000000869|3|000004975|false|||
000000870|1|000004274|false|||
000000870|2|000002357|false|||
000000870|3|000001453|false|||
000000870|4|000001454|false|||
000000870|5|000001455|false|||
000000870|6|000003171|false|||
000000870|7|000003172|false|||
000000870|8|000001456|false|||
000000870|9|000001457|false|||
000000871|1|000004274|false|||
000000871|2|000002357|false|||
000000871|3|000001453|false|||
000000871|4|000001454|false|||
000000871|5|000001458|false|||
000000871|6|000001459|false|||
000000871|7|000001460|false|||
000000872|1|000004274|false|||
000000872|2|000002357|false|||
000000872|3|000001453|false|||
000000872|4|000001454|false|||
000000872|5|000001461|false|||
000000872|6|000001463|false|||
000000872|7|000001462|false|||
000000872|8|000003173|false|||
000000873|1|000004274|false|||
000000873|2|000002357|false|||
000000873|3|000001453|false|||
000000873|4|000001454|false|||
000000873|5|000001464|false|||
000000873|6|000001465|false|||
000000873|7|000001466|false|||
000000873|8|000001467|false|||
000000874|1|000001468|false|||
